attestation_id,de_rar_record_id,de_rar_headword_diplomatic,de_rar_printed_page,rar_de_record_id,rar_de_component_index,rar_de_form_diplomatic,rar_de_german_gloss_local,rar_de_printed_page,graphic_key,short_form_warning,reciprocal_german_support,reciprocal_support_type,human_reviewed
RHD-IATT-000181,RHD-S1809-00336,Doppelt,312,RHD-S1809-02139,1,Ossá,"oder guossá, Zweymal",363,ossa,False,False,none,False
RHD-IATT-000182,RHD-S1809-00337,Dorfrichter,312,RHD-S1809-01760,1,Cusiguéameke,"Der einen Stab oder Stecken hat, ſ",356,cusigueameke,False,False,none,False
RHD-IATT-000183,RHD-S1809-00337,Dorfrichter,312,RHD-S1809-01761,1,Cusíki,"Holz, Stab, Stecken, Prügel",356,cusiki,False,False,none,False
RHD-IATT-000184,RHD-S1809-00337,Dorfrichter,312,RHD-S1809-01834,1,Gué,Erde,357,gue,True,False,none,False
RHD-IATT-000185,RHD-S1809-00337,Dorfrichter,312,RHD-S1809-02075,1,Naligué,"Haben, besitzen",362,naligue,False,False,none,False
RHD-IATT-000186,RHD-S1809-00342,Dörren,312,RHD-S1809-02476,1,Vakítsi,"Es trocknet, dürrt aus",368,vakitsi,False,False,none,False
RHD-IATT-000187,RHD-S1809-00343,Drauſſen,313,RHD-S1809-02006,1,Matſchi,Draußen,361,matschi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000188,RHD-S1809-00343,Drauſſen,313,RHD-S1809-02007,1,Matſchi,"als ein Zeitwort: wiſſen ſehen, erfahren, und dergleichen Bedeutungen mehr",361,matschi,False,False,none,False
RHD-IATT-000189,RHD-S1809-00345,Drehen,313,RHD-S1809-02125,1,Nolíruje,Herumdrehen,363,noliruje,False,False,none,False
RHD-IATT-000190,RHD-S1809-00346,Dreſchen,313,RHD-S1809-01887,1,Hóca,Dreſchen,358,hoca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000191,RHD-S1809-00347,Dreyzehn,313,RHD-S1809-01652,1,Amoba,Mehr,353,amoba,False,False,none,False
RHD-IATT-000192,RHD-S1809-00347,Dreyzehn,313,RHD-S1809-01663,1,Baicá,Drey,354,baica,False,False,none,False
RHD-IATT-000193,RHD-S1809-00347,Dreyzehn,313,RHD-S1809-01668,1,Baiſſá,dreymal,354,baissa,False,False,none,False
RHD-IATT-000194,RHD-S1809-00348,Dreyſſig,313,RHD-S1809-01663,1,Baicá,Drey,354,baica,False,False,none,False
RHD-IATT-000195,RHD-S1809-00349,Dreyſſigmal,313,RHD-S1809-01668,1,Baiſſá,dreymal,354,baissa,False,False,none,False
RHD-IATT-000196,RHD-S1809-00355,Dünn,313,RHD-S1809-02426,1,Tſchiperameke,Fein,367,tschiperameke,False,False,none,False
RHD-IATT-000197,RHD-S1809-00356,Dunſt,313,RHD-S1809-00059,1,Pemoliki,Rauch,363,pemoliki,False,False,none,False
RHD-IATT-000198,RHD-S1809-00356,Dunſt,313,RHD-S1809-02123,1,Nolíki,"Nebel, Dunſt",363,noliki,False,True,german_headword_gloss_containment,False
RHD-IATT-000199,RHD-S1809-00359,Durchſuchen,313,RHD-S1809-00035,1,Amé,Suchen,353,ame,True,False,none,False
RHD-IATT-000200,RHD-S1809-00360,Dürftig,313,RHD-S1809-02389,1,Telsiguati,"Verunglückt, bedrängt, arm",367,telsiguati,False,False,none,False
RHD-IATT-000201,RHD-S1809-00362,Dürfen,313,RHD-S1809-00052,1,Pará,Dürſten,363,para,False,False,none,False
RHD-IATT-000202,RHD-S1809-00362,Dürfen,313,RHD-S1809-01922,1,Igue,Sehr,359,igue,False,False,none,False
RHD-IATT-000203,RHD-S1809-00362,Dürfen,313,RHD-S1809-02155,1,Parámugú,Durſt leiden,363,paramugu,False,False,none,False
RHD-IATT-000204,RHD-S1809-00364,Eben,313,RHD-S1809-02200,1,Póviruc,Ein guter gebahnter Weg,364,poviruc,False,False,none,False
RHD-IATT-000205,RHD-S1809-00369,Ehe,313,RHD-S1809-02027,1,Mukí,Weibsbild,361,muki,False,False,none,False
RHD-IATT-000206,RHD-S1809-00369,Ehe,313,RHD-S1809-02029,1,Muki,"guguéke, Jungfrau",361,muki,False,False,none,False
RHD-IATT-000207,RHD-S1809-00369,Ehe,313,RHD-S1809-02360,1,Tehóje,"oder rehóje, Mensch",366,tehoje,False,False,none,False
RHD-IATT-000208,RHD-S1809-00370,Ehelos,313,RHD-S1809-01757,1,Cunéameke,Verheurathete Weibsperson,356,cuneameke,False,False,none,False
RHD-IATT-000209,RHD-S1809-00370,Ehelos,313,RHD-S1809-02490,1,Upéameke,"Ein Verheyratheter, Ehemann",368,upeameke,False,False,none,False
RHD-IATT-000210,RHD-S1809-00373,Ehemals,313,RHD-S1809-01967,1,Kiá,Geben,359,kia,True,False,none,False
RHD-IATT-000211,RHD-S1809-00373,Ehemals,313,RHD-S1809-01968,1,Kiá,Sonſt,359,kia,True,False,none,False
RHD-IATT-000212,RHD-S1809-00373,Ehemals,313,RHD-S1809-01969,1,Kiaca,Vor Zeiten,359,kiaca,False,False,none,False
RHD-IATT-000213,RHD-S1809-00375,Ehemann,313,RHD-S1809-01756,1,Cuná,Ehemann,356,cuna,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000214,RHD-S1809-00378,Eheweib,313,RHD-S1809-01757,1,Cunéameke,Verheurathete Weibsperson,356,cuneameke,False,False,none,False
RHD-IATT-000215,RHD-S1809-00378,Eheweib,313,RHD-S1809-02027,1,Mukí,Weibsbild,361,muki,False,False,none,False
RHD-IATT-000216,RHD-S1809-00378,Eheweib,313,RHD-S1809-02029,1,Muki,"guguéke, Jungfrau",361,muki,False,False,none,False
RHD-IATT-000217,RHD-S1809-00378,Eheweib,313,RHD-S1809-02491,1,Upi,Eheweib,368,upi,True,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000218,RHD-S1809-00381,Eiche,313,RHD-S1809-02246,1,Roháca,Eiche,365,rohaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000219,RHD-S1809-00382,Eichhorn,313,RHD-S1809-02423,1,Tschimolí,Eichhörnchen,367,tschimoli,False,False,none,False
RHD-IATT-000220,RHD-S1809-00382,Eichhorn,313,RHD-S1809-02436,1,Tſchitſchimóco,"Ein gar kleines Eichhörnchen, wie eine Maus",368,tschitschimoco,False,False,none,False
RHD-IATT-000221,RHD-S1809-00383,Eidechſe,313,RHD-S1809-01904,1,Huluguí,Eidechs,358,hulugui,False,False,none,False
RHD-IATT-000222,RHD-S1809-00384,Eigen,313,RHD-S1809-01689,1,Bonóje,Ich ſelbſt,355,bonoje,False,False,none,False
RHD-IATT-000223,RHD-S1809-00384,Eigen,313,RHD-S1809-02075,1,Naligué,"Haben, besitzen",362,naligue,False,False,none,False
RHD-IATT-000224,RHD-S1809-00389,Eingebohrner,313,RHD-S1809-01912,1,Ibe,Da,358,ibe,True,False,none,False
RHD-IATT-000225,RHD-S1809-00392,Eingedenk ſeyn,313,RHD-S1809-02103,1,Negualé,Sich erinnern,362,neguale,False,False,none,False
RHD-IATT-000226,RHD-S1809-00394,Eingeſchläfert,314,RHD-S1809-01747,1,Cotſchimeameke,Ein Schlafender,355,cotschimeameke,False,False,none,False
RHD-IATT-000227,RHD-S1809-00395,Eingeweide,314,RHD-S1809-02281,1,Siguáca,Eingeweide,365,siguaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000228,RHD-S1809-00396,Eingraben,314,RHD-S1809-02366,1,Tocó,Begraben,367,toco,False,False,none,False
RHD-IATT-000229,RHD-S1809-00396,Eingraben,314,RHD-S1809-02407,1,Tóruke,Er ist begraben,367,toruke,False,False,none,False
RHD-IATT-000230,RHD-S1809-00399,Einöde,314,RHD-S1809-01719,1,Cauguila,"Wüſte, Einöde",355,cauguila,False,True,german_headword_gloss_containment,False
RHD-IATT-000231,RHD-S1809-00401,Einſam,314,RHD-S1809-02177,1,Pinélipi,Alleinig,364,pinelipi,False,False,none,False
RHD-IATT-000232,RHD-S1809-00403,Einſchlafen,314,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000233,RHD-S1809-00404,Einſchließen,314,RHD-S1809-01774,1,Eke,"Zumachen, ſperren, ſchließen",356,eke,True,False,none,False
RHD-IATT-000234,RHD-S1809-00406,Einſtens,314,RHD-S1809-01967,1,Kiá,Geben,359,kia,True,False,none,False
RHD-IATT-000235,RHD-S1809-00406,Einſtens,314,RHD-S1809-01968,1,Kiá,Sonſt,359,kia,True,False,none,False
RHD-IATT-000236,RHD-S1809-00406,Einſtens,314,RHD-S1809-01969,1,Kiaca,Vor Zeiten,359,kiaca,False,False,none,False
RHD-IATT-000237,RHD-S1809-00411,Elend,314,RHD-S1809-02389,1,Telsiguati,"Verunglückt, bedrängt, arm",367,telsiguati,False,False,none,False
RHD-IATT-000238,RHD-S1809-00412,Elle,314,RHD-S1809-01761,1,Cusíki,"Holz, Stab, Stecken, Prügel",356,cusiki,False,False,none,False
RHD-IATT-000239,RHD-S1809-00413,Endigen,314,RHD-S1809-01704,1,Cajena,"Vollenden, verfertigen, ausmachen",355,cajena,False,False,none,False
RHD-IATT-000240,RHD-S1809-00414,Ente,314,RHD-S1809-02158,1,Páſſonaca,Ente,363,passonaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000241,RHD-S1809-00432,Erinneren ſich,315,RHD-S1809-02103,1,Negualé,Sich erinnern,362,neguale,False,False,none,False
RHD-IATT-000242,RHD-S1809-00433,Erkennen,315,RHD-S1809-02006,1,Matſchi,Draußen,361,matschi,False,False,none,False
RHD-IATT-000243,RHD-S1809-00433,Erkennen,315,RHD-S1809-02007,1,Matſchi,"als ein Zeitwort: wiſſen ſehen, erfahren, und dergleichen Bedeutungen mehr",361,matschi,False,False,none,False
RHD-IATT-000244,RHD-S1809-00434,Erlernen,315,RHD-S1809-02008,1,Matſchiſimi,"Lernen, ſ",361,matschisimi,False,False,none,False
RHD-IATT-000245,RHD-S1809-00435,Erleuchten,315,RHD-S1809-02220,1,Rachelé,Leuchten,364,rachele,False,False,none,False
RHD-IATT-000246,RHD-S1809-00437,Ermorden,315,RHD-S1809-02009,1,Meá,Tödten,361,mea,True,False,none,False
RHD-IATT-000247,RHD-S1809-00441,Eröffnen,315,RHD-S1809-01785,1,Epúaje,"oder epúje, Aufmachen",356,epuaje,False,False,none,False
RHD-IATT-000248,RHD-S1809-00442,Erreichen,315,RHD-S1809-02278,1,Sevá,Gelangen,365,seva,False,False,none,False
RHD-IATT-000249,RHD-S1809-00445,Erſtarren,315,RHD-S1809-02397,1,Thuláne,Mir ist kalt,367,thulane,False,False,none,False
RHD-IATT-000250,RHD-S1809-00447,Erwarten,315,RHD-S1809-02203,1,Pugué,Warten,364,pugue,False,False,none,False
RHD-IATT-000251,RHD-S1809-00451,Erweitern,315,RHD-S1809-00046,1,Jolá,Machen,359,jola,False,False,none,False
RHD-IATT-000252,RHD-S1809-00451,Erweitern,315,RHD-S1809-01847,1,Guelube,"Größer, länger",357,guelube,False,False,none,False
RHD-IATT-000253,RHD-S1809-00453,Erz,315,RHD-S1809-01849,1,Guenomi,ſ,357,guenomi,False,False,none,False
RHD-IATT-000254,RHD-S1809-00454,Erzeuger,315,RHD-S1809-02126,1,Nonó,"Vater, ſ",363,nono,False,False,none,False
RHD-IATT-000255,RHD-S1809-00455,Erzgrube,315,RHD-S1809-01848,1,Guenomèatſi,"Bergwerk, Erzgrube",357,guenomeatsi,False,True,german_headword_gloss_containment,False
RHD-IATT-000256,RHD-S1809-00456,"Erzörnen, ſich",315,RHD-S1809-00033,1,Ajónoco,zörnen,353,ajonoco,False,False,none,False
RHD-IATT-000257,RHD-S1809-00456,"Erzörnen, ſich",315,RHD-S1809-01644,1,Ajóruje,zornig machen,353,ajoruje,False,False,none,False
RHD-IATT-000258,RHD-S1809-00459,Eſeltreiber,315,RHD-S1809-01656,1,Ariero,Eſeltreiber,354,ariero,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000259,RHD-S1809-00459,Eſeltreiber,315,RHD-S1809-01872,1,Háliruc,"Maulthiertreiber, s",358,haliruc,False,False,none,False
RHD-IATT-000260,RHD-S1809-00460,Eſſen,315,RHD-S1809-01695,1,Coá,Eſſen,355,coa,True,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000261,RHD-S1809-00460,Eſſen,315,RHD-S1809-01696,1,Coajameke,das Eſſen,355,coajameke,False,True,german_headword_gloss_containment,False
RHD-IATT-000262,RHD-S1809-00462,Etwann,315,RHD-S1809-01823,1,Gualéke,"Vielleicht, Etwan",357,gualeke,False,False,none,False
RHD-IATT-000263,RHD-S1809-00463,Etwas,315,RHD-S1809-02078,1,Nanamuti,Sache,362,nanamuti,False,False,none,False
RHD-IATT-000264,RHD-S1809-00463,Etwas,315,RHD-S1809-02170,1,Piléke,Einer,363,pileke,False,False,none,False
RHD-IATT-000265,RHD-S1809-00463,Etwas,315,RHD-S1809-02225,1,Rachpébi,Gar wenig,364,rachpebi,False,False,none,False
RHD-IATT-000266,RHD-S1809-00466,Ey,316,RHD-S1809-01953,1,Kauguáca,Ey,359,kauguaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000267,RHD-S1809-00467,Fakel,316,RHD-S1809-02221,1,Rachelíki,Licht,364,racheliki,False,False,none,False
RHD-IATT-000268,RHD-S1809-00469,Fangen,316,RHD-S1809-02416,1,Tschapi,Nehmen,367,tschapi,False,False,none,False
RHD-IATT-000269,RHD-S1809-00470,Faſſen,316,RHD-S1809-02416,1,Tschapi,Nehmen,367,tschapi,False,False,none,False
RHD-IATT-000270,RHD-S1809-00471,Faſten,316,RHD-S1809-01940,1,Jumaguá,Faſten,359,jumagua,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000271,RHD-S1809-00472,Faſttag,316,RHD-S1809-01932,1,Jomeíki,"Festtag, Feyertag",359,jomeiki,False,False,none,False
RHD-IATT-000272,RHD-S1809-00474,Faulenzen,316,RHD-S1809-02023,1,Mujá,Schimmeln,361,muja,False,False,none,False
RHD-IATT-000273,RHD-S1809-00474,Faulenzen,316,RHD-S1809-02024,1,Mujába,"Es schimmelt, faulet schon",361,mujaba,False,False,none,False
RHD-IATT-000274,RHD-S1809-00474,Faulenzen,316,RHD-S1809-02088,1,Nassínaë,Träg seyn,362,nassinae,False,False,none,False
RHD-IATT-000275,RHD-S1809-00474,Faulenzen,316,RHD-S1809-02089,1,Nassínaja,"Faulenzend, Im Faulenzen begriffen seyn",362,nassinaja,False,True,german_headword_gloss_containment,False
RHD-IATT-000276,RHD-S1809-00478,Fehlen,316,RHD-S1809-02248,1,Róco,"Es mangelt, geht ab",365,roco,False,False,none,False
RHD-IATT-000277,RHD-S1809-00486,Feld,316,RHD-S1809-01683,1,Báſſa,"Acker, Feld",354,bassa,False,True,german_headword_gloss_containment,False
RHD-IATT-000278,RHD-S1809-00490,Feſt,316,RHD-S1809-01923,1,Igueameke,"Ein Starker, der Kräfte hat",359,igueameke,False,False,none,False
RHD-IATT-000279,RHD-S1809-00490,Feſt,316,RHD-S1809-01926,1,Igueruje,Feſt machen,359,igueruje,False,True,german_headword_gloss_containment,False
RHD-IATT-000280,RHD-S1809-00491,Feſttag,316,RHD-S1809-01932,1,Jomeíki,"Festtag, Feyertag",359,jomeiki,False,True,german_headword_gloss_containment,False
RHD-IATT-000281,RHD-S1809-00492,Fett,316,RHD-S1809-01754,1,Culúameke,"dick, fett, leibig, Schmeerbauch",356,culuameke,False,True,german_headword_gloss_containment,False
RHD-IATT-000282,RHD-S1809-00492,Fett,316,RHD-S1809-01844,1,Guelé,"Dick, fett",357,guele,False,True,german_headword_gloss_containment,False
RHD-IATT-000283,RHD-S1809-00493,Feucht,316,RHD-S1809-02258,1,Samiámeke,Feucht,365,samiameke,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000284,RHD-S1809-00495,Feuer,317,RHD-S1809-02067,1,Naïgé,Anzünden,362,naige,False,False,none,False
RHD-IATT-000285,RHD-S1809-00508,Flachs,317,RHD-S1809-02291,1,Sóco,"Zwirn, von Aloe",365,soco,False,False,none,False
RHD-IATT-000286,RHD-S1809-00510,Fleiſch,318,RHD-S1809-01818,1,Guauguéke,gebratenes Fleisch,357,guaugueke,False,True,german_headword_gloss_containment,False
RHD-IATT-000287,RHD-S1809-00510,Fleiſch,318,RHD-S1809-02259,1,Sapáca,Fleisch,365,sapaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000288,RHD-S1809-00517,Fleiſch,318,RHD-S1809-01818,1,Guauguéke,gebratenes Fleisch,357,guaugueke,False,True,german_headword_gloss_containment,False
RHD-IATT-000289,RHD-S1809-00517,Fleiſch,318,RHD-S1809-02259,1,Sapáca,Fleisch,365,sapaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000290,RHD-S1809-00519,Flüchten,318,RHD-S1809-01905,1,Humá,"Laufen, fliehen, ſich flüchten",358,huma,False,True,german_headword_gloss_containment,False
RHD-IATT-000291,RHD-S1809-00520,Flüchtig,318,RHD-S1809-01906,1,Humeameke,Flüchtling,358,humeameke,False,False,none,False
RHD-IATT-000292,RHD-S1809-00522,Fluß,318,RHD-S1809-02161,1,Pauguó,Jenſeits des Fluſſes,363,pauguo,False,False,none,False
RHD-IATT-000293,RHD-S1809-00525,Fordern,318,RHD-S1809-02333,1,Taní,Begehren,366,tani,False,False,none,False
RHD-IATT-000294,RHD-S1809-00527,Fortgehen,318,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000295,RHD-S1809-00528,Fortſchreiten,318,RHD-S1809-01894,1,Hóje,"Fortſchreiten, gehen",358,hoje,False,True,german_headword_gloss_containment,False
RHD-IATT-000296,RHD-S1809-00530,Fragen,318,RHD-S1809-00046,1,Jolá,Machen,359,jola,False,False,none,False
RHD-IATT-000297,RHD-S1809-00530,Fragen,318,RHD-S1809-01871,1,Halí,oder harí,358,hali,False,False,none,False
RHD-IATT-000298,RHD-S1809-00530,Fragen,318,RHD-S1809-02084,1,Náruje,Fragen,362,naruje,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000299,RHD-S1809-00534,Fremd,318,RHD-S1809-02277,1,Senúla,Noch ein anderes,365,senula,False,False,none,False
RHD-IATT-000300,RHD-S1809-00535,Freſſen,318,RHD-S1809-01695,1,Coá,Eſſen,355,coa,True,False,none,False
RHD-IATT-000301,RHD-S1809-00536,Fütterung,319,RHD-S1809-02132,1,Nutugála,Nahrung,363,nutugala,False,False,none,False
RHD-IATT-000302,RHD-S1809-00541,Friſch,319,RHD-S1809-01881,1,Hiáſi,"vielfach, machet hurtig",358,hiasi,False,False,none,False
RHD-IATT-000303,RHD-S1809-00544,Frucht,319,RHD-S1809-01965,1,Khutágála,Obst,359,khutagala,False,False,none,False
RHD-IATT-000304,RHD-S1809-00545,Früh,319,RHD-S1809-02318,1,Tajenaságo,Nachdem es Tag geworden,366,tajenasago,False,False,none,False
RHD-IATT-000305,RHD-S1809-00547,Fünfzehn,319,RHD-S1809-01652,1,Amoba,Mehr,353,amoba,False,False,none,False
RHD-IATT-000306,RHD-S1809-00548,Für,319,RHD-S1809-01735,1,Colaguitaje,"Daher, deswegen, damit, darum, ſ",355,colaguitaje,False,False,none,False
RHD-IATT-000307,RHD-S1809-00548,Für,319,RHD-S1809-01914,1,Iché,Dieſer,358,iche,False,False,none,False
RHD-IATT-000308,RHD-S1809-00548,Für,319,RHD-S1809-02229,1,Ráje,"oder táje, s",364,raje,False,False,none,False
RHD-IATT-000309,RHD-S1809-00548,Für,319,RHD-S1809-02229,2,táje,"oder táje, s",364,taje,False,False,none,False
RHD-IATT-000310,RHD-S1809-00548,Für,319,RHD-S1809-02316,1,Táje,"oder ráje, ſ",366,taje,False,False,none,False
RHD-IATT-000311,RHD-S1809-00551,Fuß,319,RHD-S1809-02321,1,Talá,Fuß,366,tala,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000312,RHD-S1809-00556,Gaffen,319,RHD-S1809-02244,1,Reteguá,Sehen,365,retegua,False,False,none,False
RHD-IATT-000313,RHD-S1809-00558,Gallſüchtig,319,RHD-S1809-00032,1,Ajónameke,ein Zorniger,353,ajonameke,False,False,none,False
RHD-IATT-000314,RHD-S1809-00559,Gans,319,RHD-S1809-02222,1,Rachó,Eine wilde Gans,364,racho,False,True,german_headword_gloss_containment,False
RHD-IATT-000315,RHD-S1809-00560,Ganz,319,RHD-S1809-01945,1,Jumarúgameke,Vollkommen,359,jumarugameke,False,False,none,False
RHD-IATT-000316,RHD-S1809-00561,Garn,319,RHD-S1809-02291,1,Sóco,"Zwirn, von Aloe",365,soco,False,False,none,False
RHD-IATT-000317,RHD-S1809-00562,Gaul,319,RHD-S1809-01717,1,Caú,"Pferd, Roß",355,cau,True,False,none,False
RHD-IATT-000318,RHD-S1809-00563,Gebähren,319,RHD-S1809-02228,1,Raná,Gebähren,364,rana,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000319,RHD-S1809-00563,Gebähren,319,RHD-S1809-02331,1,Taná,"oder raná, Gebähren",366,tana,False,True,german_headword_gloss_containment,False
RHD-IATT-000320,RHD-S1809-00563,Gebähren,319,RHD-S1809-02331,2,raná,"oder raná, Gebähren",366,rana,False,True,german_headword_gloss_containment,False
RHD-IATT-000321,RHD-S1809-00566,Gebieten,319,RHD-S1809-02129,1,Nulá,Befehlen,363,nula,False,False,none,False
RHD-IATT-000322,RHD-S1809-00570,Geblüt,320,RHD-S1809-01784,1,Eláca,Menschenblut,356,elaca,False,False,none,False
RHD-IATT-000323,RHD-S1809-00575,Gedeylich,320,RHD-S1809-02136,1,Ogué,"Gedeihlich, zur Geſundheit dienlich",363,ogue,False,False,none,False
RHD-IATT-000324,RHD-S1809-00576,Gegenwart,320,RHD-S1809-01680,1,Batáni,In Gegenwart,354,batani,False,True,german_headword_gloss_containment,False
RHD-IATT-000325,RHD-S1809-00578,Gehen,320,RHD-S1809-01884,1,Hipeco,Alſogleich,358,hipeco,False,False,none,False
RHD-IATT-000326,RHD-S1809-00578,Gehen,320,RHD-S1809-01894,1,Hóje,"Fortſchreiten, gehen",358,hoje,False,True,german_headword_gloss_containment,False
RHD-IATT-000327,RHD-S1809-00578,Gehen,320,RHD-S1809-02248,1,Róco,"Es mangelt, geht ab",365,roco,False,False,none,False
RHD-IATT-000328,RHD-S1809-00578,Gehen,320,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000329,RHD-S1809-00578,Gehen,320,RHD-S1809-02286,1,Simigó,"So geh doch, ſ",365,simigo,False,False,none,False
RHD-IATT-000330,RHD-S1809-00579,Gehör,320,RHD-S1809-02048,1,Nachcäla,Ohr,361,nachcala,False,False,none,False
RHD-IATT-000331,RHD-S1809-00581,Geige,320,RHD-S1809-02230,1,Ravéli,"Geige, s",364,raveli,False,True,german_headword_gloss_containment,False
RHD-IATT-000332,RHD-S1809-00584,Geiß,320,RHD-S1809-01890,1,Hoguila,Männchen,358,hoguila,False,False,none,False
RHD-IATT-000333,RHD-S1809-00586,Geißeln,320,RHD-S1809-01835,1,Guéchpiruc,"Gepeitscht, gegeisselt",357,guechpiruc,False,False,none,False
RHD-IATT-000334,RHD-S1809-00587,Gelächter,320,RHD-S1809-01658,1,Atſchilélila,"das Lachen, Gelächter",354,atschilelila,False,True,german_headword_gloss_containment,False
RHD-IATT-000335,RHD-S1809-00588,Gelangen,320,RHD-S1809-02278,1,Sevá,Gelangen,365,seva,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000336,RHD-S1809-00589,Geld,320,RHD-S1809-01849,1,Guenomi,ſ,357,guenomi,False,False,none,False
RHD-IATT-000337,RHD-S1809-00591,Gelind,320,RHD-S1809-01957,1,Kelíki,Sachte,359,keliki,False,False,none,False
RHD-IATT-000338,RHD-S1809-00592,Gemach,320,RHD-S1809-01957,1,Kelíki,Sachte,359,keliki,False,False,none,False
RHD-IATT-000339,RHD-S1809-00593,Gemahl,320,RHD-S1809-01756,1,Cuná,Ehemann,356,cuna,False,False,none,False
RHD-IATT-000340,RHD-S1809-00594,Gemahlinn,320,RHD-S1809-02491,1,Upi,Eheweib,368,upi,True,False,none,False
RHD-IATT-000341,RHD-S1809-00595,Geneſen,320,RHD-S1809-02223,1,Rachpé,Wenig,364,rachpe,False,False,none,False
RHD-IATT-000342,RHD-S1809-00598,Geſchmack,320,RHD-S1809-01922,1,Igue,Sehr,359,igue,False,False,none,False
RHD-IATT-000343,RHD-S1809-00599,Geſchwind,320,RHD-S1809-01824,1,Gualíneke,"Hurtig, ſchneller Läufer",357,gualineke,False,False,none,False
RHD-IATT-000344,RHD-S1809-00599,Geſchwind,320,RHD-S1809-01880,1,Hiága,"anstatt hiágo, Mache geschwind, mache doch",358,hiaga,False,True,german_headword_gloss_containment,False
RHD-IATT-000345,RHD-S1809-00599,Geſchwind,320,RHD-S1809-01881,1,Hiáſi,"vielfach, machet hurtig",358,hiasi,False,False,none,False
RHD-IATT-000346,RHD-S1809-00601,Geſicht,320,RHD-S1809-02245,1,Retéguala,Angeſicht,365,reteguala,False,False,none,False
RHD-IATT-000347,RHD-S1809-00604,Geſund,320,RHD-S1809-01804,1,Ganeliameke,"Der geſund iſt, dem es gut geht",357,ganeliameke,False,True,german_headword_gloss_containment,False
RHD-IATT-000348,RHD-S1809-00606,Geſundheit,321,RHD-S1809-01805,1,Ganileliki,Glückſeligkeit,357,ganileliki,False,False,none,False
RHD-IATT-000349,RHD-S1809-00608,Getränk,321,RHD-S1809-00054,1,Pataliki,ſ,363,pataliki,False,False,none,False
RHD-IATT-000350,RHD-S1809-00608,Getränk,321,RHD-S1809-02205,1,Pulke,ſ,364,pulke,False,False,none,False
RHD-IATT-000351,RHD-S1809-00617,Getreidemaaß,321,RHD-S1809-02441,1,Tſchivávoli,"Metze, ſ",368,tschivavoli,False,False,none,False
RHD-IATT-000352,RHD-S1809-00619,Gewiß,322,RHD-S1809-01853,1,Guéva,"Fürwahr, s",357,gueva,False,False,none,False
RHD-IATT-000353,RHD-S1809-00620,Geyer,322,RHD-S1809-02232,1,Rauguí,Habicht,364,raugui,False,False,none,False
RHD-IATT-000354,RHD-S1809-00621,"Giebel, Gipfel",322,RHD-S1809-01767,1,Cuvála,"Gipfel, Spitze",356,cuvala,False,False,none,False
RHD-IATT-000355,RHD-S1809-00625,Glaskorallen,322,RHD-S1809-01738,1,Cologuáca,ſ,355,cologuaca,False,False,none,False
RHD-IATT-000356,RHD-S1809-00629,Glauben,322,RHD-S1809-02186,1,Pitſchigé,"Glauben, für wahr halten",364,pitschige,False,True,german_headword_gloss_containment,False
RHD-IATT-000357,RHD-S1809-00631,Glocke,322,RHD-S1809-01851,1,Guechpímela,Die Glocke läuten sollen,357,guechpimela,False,True,german_headword_gloss_containment,False
RHD-IATT-000358,RHD-S1809-00632,Glücklich,322,RHD-S1809-01804,1,Ganeliameke,"Der geſund iſt, dem es gut geht",357,ganeliameke,False,False,none,False
RHD-IATT-000359,RHD-S1809-00633,Glückſeligkeit,322,RHD-S1809-01805,1,Ganileliki,Glückſeligkeit,357,ganileliki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000360,RHD-S1809-00634,Glückſeligmachen,322,RHD-S1809-01806,1,Ganileruje,Glückſelig machen,357,ganileruje,False,False,none,False
RHD-IATT-000361,RHD-S1809-00641,Grauen,322,RHD-S1809-01928,1,Ikitsiki,"Haſſen, Verabſcheuen",359,ikitsiki,False,False,none,False
RHD-IATT-000362,RHD-S1809-00642,Greifen,322,RHD-S1809-02416,1,Tschapi,Nehmen,367,tschapi,False,False,none,False
