triage_id,source_candidate_id,de_rar_record_id,de_rar_headword_diplomatic,candidate_span_diplomatic,graphic_key,printed_page,profile_class,machine_signal_confidence,review_priority_tier,profile_log_likelihood_ratio,german_anchor_token_ratio,nearest_rar_de_graphic_key,nearest_rar_de_edit_distance,nearest_rar_de_similarity,human_reviewed,decision
RHD-RTRI-000732,RHD-RSPAN-000232,RHD-S1809-00315,Da,hecatáemi,hecataemi,311,mixed_or_uncertain_profile,low_machine_signal,4,1.0606,0.0,haagameke,5,0.444,False,not_assessed
RHD-RTRI-000733,RHD-RSPAN-001293,RHD-S1809-01499,Vor,ganiléja (gaudendo) joláca,ganileja gaudendo jolaca,349,mixed_or_uncertain_profile,low_machine_signal,4,1.06,0.0,,,0.0,False,not_assessed
RHD-RTRI-000734,RHD-RSPAN-001394,RHD-S1809-01587,Zehnmal,Macoëéſſa,macoeessa,352,mixed_or_uncertain_profile,low_machine_signal,4,1.0578,0.0,maguali,5,0.444,False,not_assessed
RHD-RTRI-000735,RHD-RSPAN-000425,RHD-S1809-00548,Für,nehéeguitaje iché,neheeguitaje iche,319,mixed_or_uncertain_profile,low_machine_signal,4,1.0547,0.0,,,0.0,False,not_assessed
RHD-RTRI-000736,RHD-RSPAN-001159,RHD-S1809-01367,Umgekehrt,Renána,renana,346,mixed_or_uncertain_profile,low_machine_signal,4,1.0523,0.0,runana,1,0.833,False,not_assessed
RHD-RTRI-000737,RHD-RSPAN-000497,RHD-S1809-00630,Gleichwie,Hatſchí réuega,hatschi reuega,322,mixed_or_uncertain_profile,low_machine_signal,4,1.0523,0.0,haleseatschic,5,0.643,False,not_assessed
RHD-RTRI-000738,RHD-RSPAN-000304,RHD-S1809-00390,Eben ſo,Mapú révega,mapu revega,313,mixed_or_uncertain_profile,low_machine_signal,4,1.0518,0.0,massisipoa,5,0.545,False,not_assessed
RHD-RTRI-000739,RHD-RSPAN-000420,RHD-S1809-00546,Fünfter,Malieje,malieje,319,mixed_or_uncertain_profile,low_machine_signal,4,1.0509,0.0,moleke,3,0.571,False,not_assessed
RHD-RTRI-000740,RHD-RSPAN-001281,RHD-S1809-01492,Vogel,Kukuk,kukuk,349,mixed_or_uncertain_profile,low_machine_signal,4,1.0454,0.0,kuku,1,0.8,False,not_assessed
RHD-RTRI-000741,RHD-RSPAN-001296,RHD-S1809-01501,Voraus,batlabé,batlabe,349,mixed_or_uncertain_profile,low_machine_signal,4,1.0434,0.0,batsabe,1,0.857,False,not_assessed
RHD-RTRI-000742,RHD-RSPAN-001374,RHD-S1809-01566,Wollen,kene nachki,kene nachki,351,mixed_or_uncertain_profile,low_machine_signal,4,1.0392,0.0,kachkagameke,5,0.583,False,not_assessed
RHD-RTRI-000743,RHD-RSPAN-001001,RHD-S1809-01191,Seyn,Gatíki oder gatiki,gatiki oder gatiki,341,german_context_profile_signal,high_machine_context_signal,4,1.0384,1.0,,,0.0,False,not_assessed
RHD-RTRI-000744,RHD-RSPAN-001320,RHD-S1809-01525,Weben,Kemaráje ſ,kemaraje s,350,mixed_or_uncertain_profile,low_machine_signal,4,1.0299,0.0,kemaraje,2,0.8,False,not_assessed
RHD-RTRI-000745,RHD-RSPAN-000020,RHD-S1809-00016,Acker,Balſá,balsa,301,mixed_or_uncertain_profile,low_machine_signal,4,1.0294,0.0,bala,1,0.8,False,not_assessed
RHD-RTRI-000746,RHD-RSPAN-000990,RHD-S1809-01172,Sehen,tane gá mattchi,tane ga mattchi,340,mixed_or_uncertain_profile,low_machine_signal,4,1.0261,0.0,ta guetsi joma,5,0.667,False,not_assessed
RHD-RTRI-000747,RHD-RSPAN-000156,RHD-S1809-00221,Belieben,Nehé nachki,nehe nachki,308,mixed_or_uncertain_profile,low_machine_signal,4,1.0248,0.0,nachcala,5,0.545,False,not_assessed
RHD-RTRI-000748,RHD-RSPAN-001241,RHD-S1809-01473,Verwiſchen,Nabomá,naboma,348,mixed_or_uncertain_profile,low_machine_signal,4,1.0174,0.0,natoia,2,0.667,False,not_assessed
RHD-RTRI-000749,RHD-RSPAN-000003,RHD-S1809-00001,Abgehen,Nehé simi,nehe simi,301,mixed_or_uncertain_profile,low_machine_signal,4,1.0146,0.0,nachcala,5,0.444,False,not_assessed
RHD-RTRI-000750,RHD-RSPAN-000582,RHD-S1809-00729,Hoch,Tep-bè,tep-be,325,mixed_or_uncertain_profile,low_machine_signal,4,1.0118,0.0,tepabe,1,0.833,False,not_assessed
RHD-RTRI-000751,RHD-RSPAN-000455,RHD-S1809-00580,Gehörlos,Necheátule,necheatule,320,mixed_or_uncertain_profile,low_machine_signal,4,1.0103,0.0,nacheatule,1,0.9,False,not_assessed
RHD-RTRI-000752,RHD-RSPAN-000498,RHD-S1809-00630,Gleichwie,imapú réuega,imapu reuega,322,mixed_or_uncertain_profile,low_machine_signal,4,1.0095,0.0,ibe hoinela,5,0.583,False,not_assessed
RHD-RTRI-000753,RHD-RSPAN-000200,RHD-S1809-00278,Blitzen,Repá,repa,309,german_context_profile_signal,high_machine_context_signal,4,0.9831,1.0,ropa,1,0.75,False,not_assessed
RHD-RTRI-000754,RHD-RSPAN-000581,RHD-S1809-00729,Hoch,Repa,repa,325,german_context_profile_signal,high_machine_context_signal,4,0.9831,1.0,ropa,1,0.75,False,not_assessed
RHD-RTRI-000755,RHD-RSPAN-000827,RHD-S1809-00984,Oben,Repá,repa,334,german_context_profile_signal,high_machine_context_signal,4,0.9831,1.0,ropa,1,0.75,False,not_assessed
RHD-RTRI-000756,RHD-RSPAN-000157,RHD-S1809-00223,Belohnen,Nachiéruje,nachieruje,308,mixed_or_uncertain_profile,low_machine_signal,4,0.9807,0.0,nachtetuje,2,0.8,False,not_assessed
RHD-RTRI-000757,RHD-RSPAN-001386,RHD-S1809-01582,Zahn,Remela,remela,351,german_context_profile_signal,high_machine_context_signal,4,0.9798,1.0,ramela,1,0.833,False,not_assessed
RHD-RTRI-000758,RHD-RSPAN-000235,RHD-S1809-00315,Da,mapú,mapu,311,mixed_or_uncertain_profile,low_machine_signal,4,0.9594,0.0,maga,2,0.5,False,not_assessed
RHD-RTRI-000759,RHD-RSPAN-000417,RHD-S1809-00545,Früh,Beá,bea,319,mixed_or_uncertain_profile,low_machine_signal,4,0.9533,0.0,boa,1,0.667,False,not_assessed
RHD-RTRI-000760,RHD-RSPAN-000782,RHD-S1809-00948,Morgen,Beá,bea,332,mixed_or_uncertain_profile,low_machine_signal,4,0.9533,0.0,boa,1,0.667,False,not_assessed
RHD-RTRI-000761,RHD-RSPAN-000247,RHD-S1809-00324,Derswegen,Ichetaje,ichetaje,312,mixed_or_uncertain_profile,low_machine_signal,4,0.9504,0.0,icheraje,1,0.875,False,not_assessed
RHD-RTRI-000762,RHD-RSPAN-001326,RHD-S1809-01529,Wegen,ichetaje,ichetaje,350,mixed_or_uncertain_profile,low_machine_signal,4,0.9504,0.0,icheraje,1,0.875,False,not_assessed
RHD-RTRI-000763,RHD-RSPAN-000289,RHD-S1809-00370,Ehelos,Tatló cunéameke Weib,tatlo cuneameke weib,313,mixed_or_uncertain_profile,low_machine_signal,4,0.9497,0.333,,,0.0,False,not_assessed
RHD-RTRI-000764,RHD-RSPAN-000499,RHD-S1809-00630,Gleichwie,Mapú recá,mapu reca,322,mixed_or_uncertain_profile,low_machine_signal,4,0.9496,0.0,maguali,5,0.444,False,not_assessed
RHD-RTRI-000765,RHD-RSPAN-001162,RHD-S1809-01371,Umſonſt,Nagoſſe,nagosse,347,mixed_or_uncertain_profile,low_machine_signal,4,0.9492,0.0,nagotse,1,0.857,False,not_assessed
RHD-RTRI-000766,RHD-RSPAN-000738,RHD-S1809-00883,Licht,Rachéla,rachela,330,mixed_or_uncertain_profile,low_machine_signal,4,0.9462,0.0,rachele,1,0.857,False,not_assessed
RHD-RTRI-000767,RHD-RSPAN-000177,RHD-S1809-00241,Beſitzen,Pedro ſunugué,pedro sunugue,308,mixed_or_uncertain_profile,low_machine_signal,4,0.9321,0.0,pabahischie,5,0.615,False,not_assessed
RHD-RTRI-000768,RHD-RSPAN-000181,RHD-S1809-00244,Beiſſen,Tſeé,tsee,308,mixed_or_uncertain_profile,low_machine_signal,4,0.9295,0.0,tsele,1,0.8,False,not_assessed
RHD-RTRI-000769,RHD-RSPAN-000601,RHD-S1809-00747,Hundert,Maköéſſa moköék,makoessa mokoek,325,mixed_or_uncertain_profile,low_machine_signal,4,0.9287,0.0,melirugameke,5,0.667,False,not_assessed
RHD-RTRI-000770,RHD-RSPAN-000903,RHD-S1809-01083,Schaben,Schucú,schucu,338,mixed_or_uncertain_profile,low_machine_signal,4,0.9284,0.0,schugua,2,0.714,False,not_assessed
RHD-RTRI-000771,RHD-RSPAN-001370,RHD-S1809-01566,Wollen,eláne,elane,351,mixed_or_uncertain_profile,low_machine_signal,4,0.913,0.0,ela,2,0.6,False,not_assessed
RHD-RTRI-000772,RHD-RSPAN-000472,RHD-S1809-00597,Geſchirr,Bechtoléke,bechtoleke,320,mixed_or_uncertain_profile,low_machine_signal,4,0.9109,0.0,bacaguaca,5,0.5,False,not_assessed
RHD-RTRI-000773,RHD-RSPAN-000654,RHD-S1809-00786,Keſſel,Bechtoléke,bechtoleke,326,mixed_or_uncertain_profile,low_machine_signal,4,0.9109,0.0,bacaguaca,5,0.5,False,not_assessed
RHD-RTRI-000774,RHD-RSPAN-000965,RHD-S1809-01149,Schüſſel,Bechtoléke,bechtoleke,340,mixed_or_uncertain_profile,low_machine_signal,4,0.9109,0.0,bacaguaca,5,0.5,False,not_assessed
RHD-RTRI-000775,RHD-RSPAN-000234,RHD-S1809-00315,Da,mamú,mamu,311,mixed_or_uncertain_profile,low_machine_signal,4,0.9032,0.0,maga,2,0.5,False,not_assessed
RHD-RTRI-000776,RHD-RSPAN-001378,RHD-S1809-01568,Wünſchen,Sonúca,sonuca,351,mixed_or_uncertain_profile,low_machine_signal,4,0.8992,0.0,senula,2,0.667,False,not_assessed
RHD-RTRI-000777,RHD-RSPAN-001072,RHD-S1809-01267,Stein,techéke,techeke,344,mixed_or_uncertain_profile,low_machine_signal,4,0.8972,0.0,techteke,1,0.875,False,not_assessed
RHD-RTRI-000778,RHD-RSPAN-001208,RHD-S1809-01429,Vergebens,Nagoſſele,nagossele,347,mixed_or_uncertain_profile,low_machine_signal,4,0.8969,0.0,nagotse,3,0.667,False,not_assessed
RHD-RTRI-000779,RHD-RSPAN-001157,RHD-S1809-01362,Ueberwinden,Junábara,junabara,346,mixed_or_uncertain_profile,low_machine_signal,4,0.8966,0.0,jumagua,4,0.5,False,not_assessed
RHD-RTRI-000780,RHD-RSPAN-001298,RHD-S1809-01502,Vorderer,Mapú batlabé,mapu batlabe,349,mixed_or_uncertain_profile,low_machine_signal,4,0.8924,0.0,massisipoa,5,0.583,False,not_assessed
RHD-RTRI-000781,RHD-RSPAN-001272,RHD-S1809-01488,Vierzehn,oder gániná naguóco,oder ganina naguoco,349,mixed_or_uncertain_profile,low_machine_signal,4,0.8894,0.333,,,0.0,False,not_assessed
RHD-RTRI-000782,RHD-RSPAN-001237,RHD-S1809-01463,Verſtecken,Itichiná,itichina,348,mixed_or_uncertain_profile,low_machine_signal,4,0.8843,0.0,itschina,1,0.875,False,not_assessed
RHD-RTRI-000783,RHD-RSPAN-000652,RHD-S1809-00781,Keiner,Tà ſchiné,ta schine,326,german_context_profile_signal,high_machine_context_signal,4,0.8831,1.0,taschine,1,0.889,False,not_assessed
RHD-RTRI-000784,RHD-RSPAN-000028,RHD-S1809-00022,Allerdings,Hutſine,hutsine,301,mixed_or_uncertain_profile,low_machine_signal,4,0.881,0.0,husine,1,0.857,False,not_assessed
RHD-RTRI-000785,RHD-RSPAN-000606,RHD-S1809-00754,Ja,Hútſine,hutsine,325,mixed_or_uncertain_profile,low_machine_signal,4,0.881,0.0,husine,1,0.857,False,not_assessed
RHD-RTRI-000786,RHD-RSPAN-000229,RHD-S1809-00315,Da,hecabú,hecabu,311,mixed_or_uncertain_profile,low_machine_signal,4,0.8778,0.0,heicala,3,0.571,False,not_assessed
RHD-RTRI-000787,RHD-RSPAN-000535,RHD-S1809-00674,Heiß,oder igué rachtágameke,oder igue rachtagameke,324,mixed_or_uncertain_profile,low_machine_signal,4,0.8727,0.333,,,0.0,False,not_assessed
RHD-RTRI-000788,RHD-RSPAN-000934,RHD-S1809-01117,Schlangen,Schinó,schino,339,mixed_or_uncertain_profile,low_machine_signal,4,0.8715,0.0,schine,1,0.833,False,not_assessed
RHD-RTRI-000789,RHD-RSPAN-001276,RHD-S1809-01491,Viper,Schino,schino,349,mixed_or_uncertain_profile,low_machine_signal,4,0.8715,0.0,schine,1,0.833,False,not_assessed
RHD-RTRI-000790,RHD-RSPAN-000011,RHD-S1809-00009,Abſteigen,Nehé telé simi,nehe tele simi,301,mixed_or_uncertain_profile,low_machine_signal,4,0.8698,0.0,nachpigualeke,5,0.643,False,not_assessed
RHD-RTRI-000791,RHD-RSPAN-000231,RHD-S1809-00315,Da,hecamú,hecamu,311,mixed_or_uncertain_profile,low_machine_signal,4,0.8673,0.0,heicala,3,0.571,False,not_assessed
RHD-RTRI-000792,RHD-RSPAN-000255,RHD-S1809-00331,Dieſer,Ichetſa,ichetsa,312,mixed_or_uncertain_profile,low_machine_signal,4,0.8654,0.0,ichetso,1,0.857,False,not_assessed
RHD-RTRI-000793,RHD-RSPAN-000819,RHD-S1809-00981,Nur,Ichetſá,ichetsa,334,mixed_or_uncertain_profile,low_machine_signal,4,0.8654,0.0,ichetso,1,0.857,False,not_assessed
RHD-RTRI-000794,RHD-RSPAN-000816,RHD-S1809-00977,Niemals,Siné tá,sine ta,334,mixed_or_uncertain_profile,low_machine_signal,4,0.8562,0.0,sinevi,3,0.571,False,not_assessed
RHD-RTRI-000795,RHD-RSPAN-000032,RHD-S1809-00065,Abweg,Tà póvireck,ta povireck,301,mixed_or_uncertain_profile,low_machine_signal,4,0.8528,0.0,t-fligua,5,0.545,False,not_assessed
RHD-RTRI-000796,RHD-RSPAN-001309,RHD-S1809-01518,Warm,rachtá,rachta,350,mixed_or_uncertain_profile,low_machine_signal,4,0.848,0.0,racha,1,0.833,False,not_assessed
RHD-RTRI-000797,RHD-RSPAN-000918,RHD-S1809-01100,Scheinen,Mijé,mije,338,mixed_or_uncertain_profile,low_machine_signal,4,0.8455,0.0,mole,2,0.5,False,not_assessed
RHD-RTRI-000798,RHD-RSPAN-001391,RHD-S1809-01586,Zehn,Macoëék,macoeek,352,mixed_or_uncertain_profile,low_machine_signal,4,0.8455,0.0,mole,4,0.429,False,not_assessed
RHD-RTRI-000799,RHD-RSPAN-000409,RHD-S1809-00524,Folgen,Nahóta,nahota,318,mixed_or_uncertain_profile,low_machine_signal,4,0.8428,0.0,natoia,2,0.667,False,not_assessed
RHD-RTRI-000800,RHD-RSPAN-000807,RHD-S1809-00962,Nachfolgen,Nahóta,nahota,333,mixed_or_uncertain_profile,low_machine_signal,4,0.8428,0.0,natoia,2,0.667,False,not_assessed
RHD-RTRI-000801,RHD-RSPAN-000808,RHD-S1809-00963,Nachgehen,Nahóta,nahota,333,mixed_or_uncertain_profile,low_machine_signal,4,0.8428,0.0,natoia,2,0.667,False,not_assessed
RHD-RTRI-000802,RHD-RSPAN-001204,RHD-S1809-01426,Verfolgen,Nahóta,nahota,347,mixed_or_uncertain_profile,low_machine_signal,4,0.8428,0.0,natoia,2,0.667,False,not_assessed
RHD-RTRI-000803,RHD-RSPAN-001181,RHD-S1809-01392,Ohn Unterlaß,sinivi,sinivi,347,mixed_or_uncertain_profile,low_machine_signal,4,0.8414,0.0,sinevi,1,0.833,False,not_assessed
RHD-RTRI-000804,RHD-RSPAN-001451,RHD-S1809-01633,Zuſchließen,eiuke,eiuke,353,mixed_or_uncertain_profile,low_machine_signal,4,0.8329,0.0,euke,1,0.8,False,not_assessed
RHD-RTRI-000805,RHD-RSPAN-001310,RHD-S1809-01518,Warm,Rachtabarſaboa,rachtabarsaboa,350,mixed_or_uncertain_profile,low_machine_signal,4,0.8318,0.0,rachtabatsaboa,1,0.929,False,not_assessed
RHD-RTRI-000806,RHD-RSPAN-000960,RHD-S1809-01145,Schuh,Kocác,kocac,340,mixed_or_uncertain_profile,low_machine_signal,4,0.8297,0.0,kacac,1,0.8,False,not_assessed
RHD-RTRI-000807,RHD-RSPAN-001218,RHD-S1809-01443,Verköſten,Nurútuje,nurutuje,348,mixed_or_uncertain_profile,low_machine_signal,4,0.826,0.0,natutuje,2,0.75,False,not_assessed
RHD-RTRI-000808,RHD-RSPAN-000787,RHD-S1809-00953,Müſſen,Baſſammela,bassammela,332,mixed_or_uncertain_profile,low_machine_signal,4,0.8231,0.0,bajemela,4,0.6,False,not_assessed
RHD-RTRI-000809,RHD-RSPAN-000044,RHD-S1809-00085,Alt,Aſchérameke,ascherameke,302,mixed_or_uncertain_profile,low_machine_signal,4,0.812,0.0,acabilague,5,0.545,False,not_assessed
RHD-RTRI-000810,RHD-RSPAN-000543,RHD-S1809-00683,Herabfallen,Niſchigò,nischigo,324,mixed_or_uncertain_profile,low_machine_signal,4,0.8078,0.0,netschi,4,0.5,False,not_assessed
RHD-RTRI-000811,RHD-RSPAN-000290,RHD-S1809-00370,Ehelos,upéameke Mann,upeameke mann,313,mixed_or_uncertain_profile,low_machine_signal,4,0.7946,0.5,,,0.0,False,not_assessed
RHD-RTRI-000812,RHD-RSPAN-000026,RHD-S1809-00020,Alles,Jumá oder jomá,juma oder joma,301,mixed_or_uncertain_profile,low_machine_signal,4,0.7893,0.667,jumajumajameke,5,0.643,False,not_assessed
RHD-RTRI-000813,RHD-RSPAN-000494,RHD-S1809-00627,Glätten,Mallisi,mallisi,322,mixed_or_uncertain_profile,low_machine_signal,4,0.786,0.0,muliki,3,0.571,False,not_assessed
RHD-RTRI-000814,RHD-RSPAN-000637,RHD-S1809-00758,Ich,tamehé,tamehe,326,mixed_or_uncertain_profile,low_machine_signal,4,0.7782,0.0,tameke,1,0.833,False,not_assessed
RHD-RTRI-000815,RHD-RSPAN-000820,RHD-S1809-00981,Nur,muhé tſó,muhe tso,334,mixed_or_uncertain_profile,low_machine_signal,4,0.7779,0.0,maguali,5,0.375,False,not_assessed
RHD-RTRI-000816,RHD-RSPAN-000351,RHD-S1809-00446,Erſter,Piléñe,pilene,315,mixed_or_uncertain_profile,low_machine_signal,4,0.7762,0.0,pilede,1,0.833,False,not_assessed
RHD-RTRI-000817,RHD-RSPAN-000664,RHD-S1809-00802,Knieen,llúcu,llucu,326,mixed_or_uncertain_profile,low_machine_signal,4,0.7755,0.0,laca,3,0.4,False,not_assessed
RHD-RTRI-000818,RHD-RSPAN-000669,RHD-S1809-00805,Kochen,ruc und ameke,ruc und ameke,326,mixed_or_uncertain_profile,low_machine_signal,4,0.7645,0.333,rachtabatsaboa,5,0.643,False,not_assessed
RHD-RTRI-000819,RHD-RSPAN-000489,RHD-S1809-00618,Gewinnen,Merá,mera,322,mixed_or_uncertain_profile,low_machine_signal,4,0.7634,0.0,mea,1,0.75,False,not_assessed
RHD-RTRI-000820,RHD-RSPAN-000502,RHD-S1809-00637,Gott,ſagen aber Tepagutigameke,sagen aber tepagutigameke,322,mixed_or_uncertain_profile,low_machine_signal,4,0.7594,0.667,,,0.0,False,not_assessed
RHD-RTRI-000821,RHD-RSPAN-001022,RHD-S1809-01209,Sohn,porló,porlo,341,mixed_or_uncertain_profile,low_machine_signal,4,0.7452,0.0,poio,2,0.6,False,not_assessed
RHD-RTRI-000822,RHD-RSPAN-001398,RHD-S1809-01590,Zeit,coſeé,cosee,352,mixed_or_uncertain_profile,low_machine_signal,4,0.7445,0.0,cole,2,0.6,False,not_assessed
RHD-RTRI-000823,RHD-RSPAN-000653,RHD-S1809-00782,Keineswegs,ké-kotà,ke-kota,326,mixed_or_uncertain_profile,low_machine_signal,4,0.7441,0.0,keta,3,0.571,False,not_assessed
RHD-RTRI-000824,RHD-RSPAN-000661,RHD-S1809-00798,Kluft,Teſſó,tesso,326,mixed_or_uncertain_profile,low_machine_signal,4,0.734,0.0,tetso,1,0.8,False,not_assessed
RHD-RTRI-000825,RHD-RSPAN-000797,RHD-S1809-00953,Müſſen,Nehé hoſſelémela,nehe hosselemela,332,mixed_or_uncertain_profile,low_machine_signal,4,0.7312,0.0,nachpigualeke,5,0.688,False,not_assessed
RHD-RTRI-000826,RHD-RSPAN-000825,RHD-S1809-00983,Ob?,Há und tſa,ha und tsa,334,mixed_or_uncertain_profile,low_machine_signal,4,0.7303,0.5,haagameke,5,0.5,False,not_assessed
RHD-RTRI-000827,RHD-RSPAN-001430,RHD-S1809-01614,Zugehören,kuepu iche,kuepu iche,352,mixed_or_uncertain_profile,low_machine_signal,4,0.7186,0.0,kachela,5,0.5,False,not_assessed
RHD-RTRI-000828,RHD-RSPAN-000419,RHD-S1809-00545,Früh,oder taló tajenáſago,oder talo tajenasago,319,mixed_or_uncertain_profile,low_machine_signal,4,0.7145,0.333,,,0.0,False,not_assessed
RHD-RTRI-000829,RHD-RSPAN-000999,RHD-S1809-01186,Selbſt,Igórtela,igortela,341,mixed_or_uncertain_profile,low_machine_signal,4,0.6963,0.0,igossela,2,0.75,False,not_assessed
RHD-RTRI-000830,RHD-RSPAN-000517,RHD-S1809-00652,Groß,etſchuſtu,etschustu,323,mixed_or_uncertain_profile,low_machine_signal,4,0.6923,0.0,etschubu,2,0.778,False,not_assessed
RHD-RTRI-000831,RHD-RSPAN-001280,RHD-S1809-01492,Vogel,Guacamaja eine Papagey-Art,guacamaja eine papagey-art,349,german_context_profile_signal,high_machine_context_signal,4,0.6666,0.75,,,0.0,False,not_assessed
RHD-RTRI-000832,RHD-RSPAN-000986,RHD-S1809-01172,Sehen,Mattchi,mattchi,340,mixed_or_uncertain_profile,low_machine_signal,4,0.6645,0.0,matschi,1,0.857,False,not_assessed
RHD-RTRI-000833,RHD-RSPAN-000631,RHD-S1809-00758,Ich,neheli,neheli,326,mixed_or_uncertain_profile,low_machine_signal,4,0.6627,0.0,neheje,2,0.667,False,not_assessed
RHD-RTRI-000834,RHD-RSPAN-000526,RHD-S1809-00668,Haus,Beccù,beccu,323,mixed_or_uncertain_profile,low_machine_signal,4,0.6481,0.0,bucu,2,0.6,False,not_assessed
RHD-RTRI-000835,RHD-RSPAN-000437,RHD-S1809-00563,Gebähren,Raná oder taná,rana oder tana,319,mixed_or_uncertain_profile,low_machine_signal,4,0.6145,0.667,rachtabatsaboa,5,0.643,False,not_assessed
RHD-RTRI-000836,RHD-RSPAN-001444,RHD-S1809-01622,Zurück,becú ne tó,becu ne to,352,mixed_or_uncertain_profile,low_machine_signal,4,0.5755,0.0,bacaguaca,5,0.5,False,not_assessed
RHD-RTRI-000837,RHD-RSPAN-000237,RHD-S1809-00315,Da,matámehé,matamehe,311,mixed_or_uncertain_profile,low_machine_signal,4,0.5733,0.0,mataca,4,0.5,False,not_assessed
RHD-RTRI-000838,RHD-RSPAN-000837,RHD-S1809-00994,Packen,oder ſeguí ſimí,oder segui simi,334,mixed_or_uncertain_profile,low_machine_signal,4,0.5686,0.333,ossanaguessa,5,0.667,False,not_assessed
RHD-RTRI-000839,RHD-RSPAN-000695,RHD-S1809-00836,Kröte,heißt Temoſatſchic,heisst temosatschic,328,mixed_or_uncertain_profile,low_machine_signal,4,0.5591,0.5,,,0.0,False,not_assessed
RHD-RTRI-000840,RHD-RSPAN-000524,RHD-S1809-00665,Haſe,Tichárje,ticharje,323,mixed_or_uncertain_profile,low_machine_signal,4,0.5431,0.0,tachpe,4,0.5,False,not_assessed
RHD-RTRI-000841,RHD-RSPAN-000230,RHD-S1809-00315,Da,hecabúiché,hecabuiche,311,mixed_or_uncertain_profile,low_machine_signal,4,0.5378,0.0,haagameke,5,0.5,False,not_assessed
RHD-RTRI-000842,RHD-RSPAN-000217,RHD-S1809-00297,Brennholz,Kúllu,kullu,310,mixed_or_uncertain_profile,low_machine_signal,4,0.5326,0.0,kuku,2,0.6,False,not_assessed
RHD-RTRI-000843,RHD-RSPAN-000146,RHD-S1809-00210,Behend,Belágo,belago,308,mixed_or_uncertain_profile,low_machine_signal,4,0.5252,0.0,bala,3,0.5,False,not_assessed
RHD-RTRI-000844,RHD-RSPAN-000298,RHD-S1809-00385,Eilends,Belágo,belago,313,mixed_or_uncertain_profile,low_machine_signal,4,0.5252,0.0,bala,3,0.5,False,not_assessed
RHD-RTRI-000845,RHD-RSPAN-000434,RHD-S1809-00557,Gähe,Belágo,belago,319,mixed_or_uncertain_profile,low_machine_signal,4,0.5252,0.0,bala,3,0.5,False,not_assessed
RHD-RTRI-000846,RHD-RSPAN-000475,RHD-S1809-00599,Geſchwind,Belágo,belago,320,mixed_or_uncertain_profile,low_machine_signal,4,0.5252,0.0,bala,3,0.5,False,not_assessed
RHD-RTRI-000847,RHD-RSPAN-000602,RHD-S1809-00748,Hurtig,Belago,belago,325,mixed_or_uncertain_profile,low_machine_signal,4,0.5252,0.0,bala,3,0.5,False,not_assessed
RHD-RTRI-000848,RHD-RSPAN-000938,RHD-S1809-01120,Schleunig,Belágo,belago,339,mixed_or_uncertain_profile,low_machine_signal,4,0.5252,0.0,bala,3,0.5,False,not_assessed
RHD-RTRI-000849,RHD-RSPAN-000802,RHD-S1809-00958,Mutter,pater Pedri,pater pedri,332,mixed_or_uncertain_profile,low_machine_signal,4,0.5232,0.0,pabahischie,5,0.545,False,not_assessed
RHD-RTRI-000850,RHD-RSPAN-000325,RHD-S1809-00414,Ente,In ganz Amerika,in ganz amerika,314,mixed_or_uncertain_profile,low_machine_signal,4,0.5221,0.5,itschiguajameke,5,0.667,False,not_assessed
RHD-RTRI-000851,RHD-RSPAN-000249,RHD-S1809-00325,Derſelbe,Iche Etſe,iche etse,312,mixed_or_uncertain_profile,low_machine_signal,4,0.5189,0.0,ichetso,3,0.667,False,not_assessed
RHD-RTRI-000852,RHD-RSPAN-000746,RHD-S1809-00892,Losbinden,Botané,botane,330,mixed_or_uncertain_profile,low_machine_signal,4,0.5101,0.0,batani,2,0.667,False,not_assessed
RHD-RTRI-000853,RHD-RSPAN-000381,RHD-S1809-00479,Feige indianiſche,Nopál,nopal,316,mixed_or_uncertain_profile,low_machine_signal,4,0.4838,0.0,napa,2,0.6,False,not_assessed
RHD-RTRI-000854,RHD-RSPAN-000040,RHD-S1809-00079,Als,Mapú ieri,mapu ieri,302,mixed_or_uncertain_profile,low_machine_signal,4,0.4838,0.0,maguali,5,0.444,False,not_assessed
RHD-RTRI-000855,RHD-RSPAN-000303,RHD-S1809-00390,Eben ſo,Mapú ierí,mapu ieri,313,mixed_or_uncertain_profile,low_machine_signal,4,0.4838,0.0,maguali,5,0.444,False,not_assessed
RHD-RTRI-000856,RHD-RSPAN-000481,RHD-S1809-00604,Geſund,auchi mu inile,auchi mu inile,320,mixed_or_uncertain_profile,low_machine_signal,4,0.4824,0.0,atschilelila,5,0.643,False,not_assessed
RHD-RTRI-000857,RHD-RSPAN-001346,RHD-S1809-01541,Waizen,Schunúcu,schunucu,350,mixed_or_uncertain_profile,low_machine_signal,4,0.4776,0.0,schugua,3,0.625,False,not_assessed
RHD-RTRI-000858,RHD-RSPAN-000685,RHD-S1809-00829,Kratzen,Suchcú,suchcu,327,mixed_or_uncertain_profile,low_machine_signal,4,0.4637,0.0,suenku,3,0.5,False,not_assessed
RHD-RTRI-000859,RHD-RSPAN-000527,RHD-S1809-00668,Haus,Bechteke,bechteke,323,mixed_or_uncertain_profile,low_machine_signal,4,0.4532,0.0,babali,5,0.375,False,not_assessed
RHD-RTRI-000860,RHD-RSPAN-001362,RHD-S1809-01559,Wohnung,Bechtéke,bechteke,351,mixed_or_uncertain_profile,low_machine_signal,4,0.4532,0.0,babali,5,0.375,False,not_assessed
