concordance_id,graphic_key,rar_de_record_id,rar_de_form,rar_de_german_gloss,rar_de_page,de_rar_record_id,de_rar_headword,de_rar_page,reciprocal_german_support,reciprocal_support_type,human_reviewed,decision
RHD-ICONC-000680,nahirape,RHD-S1809-02064,Nahirape,Ringen,362,RHD-S1809-00167,Balgen,306,false,none,false,not_assessed
RHD-ICONC-000681,nahirape,RHD-S1809-02064,Nahirape,Ringen,362,RHD-S1809-00774,Kämpfen,326,false,none,false,not_assessed
RHD-ICONC-000682,naige,RHD-S1809-02067,Naïgé,Anzünden,362,RHD-S1809-00495,Feuer,317,false,none,false,not_assessed
RHD-ICONC-000683,nairuc,RHD-S1809-02068,Näíruc,Es ist angezündet,362,RHD-S1809-00106,Anzünden,302,false,none,false,not_assessed
RHD-ICONC-000684,najujameke,RHD-S1809-02069,Najújameke,Ein Kranker,362,RHD-S1809-00826,Krank,327,false,none,false,not_assessed
RHD-ICONC-000685,nalagui,RHD-S1809-02073,Nalaguí,Heulen,362,RHD-S1809-00793,Kirren,326,false,none,false,not_assessed
RHD-ICONC-000686,naligue,RHD-S1809-02075,Naligué,"Haben, besitzen",362,RHD-S1809-00337,Dorfrichter,312,false,none,false,not_assessed
RHD-ICONC-000687,naligue,RHD-S1809-02075,Naligué,"Haben, besitzen",362,RHD-S1809-00384,Eigen,313,false,none,false,not_assessed
RHD-ICONC-000688,naligue,RHD-S1809-02075,Naligué,"Haben, besitzen",362,RHD-S1809-01480,Viel,348,false,none,false,not_assessed
RHD-ICONC-000689,nanaca,RHD-S1809-02076,Nanáca,Von beyden Seiten,362,RHD-S1809-00262,Beyde,309,false,none,false,not_assessed
RHD-ICONC-000690,nanagua,RHD-S1809-02077,Nanaguá,Messen,362,RHD-S1809-00005,Abmeſſen,301,false,none,false,not_assessed
RHD-ICONC-000691,nanamuti,RHD-S1809-02078,Nanamuti,Sache,362,RHD-S1809-00333,Ding,312,false,none,false,not_assessed
RHD-ICONC-000692,nanamuti,RHD-S1809-02078,Nanamuti,Sache,362,RHD-S1809-00463,Etwas,315,false,none,false,not_assessed
RHD-ICONC-000693,napa,RHD-S1809-02079,Napá,Beysammen,362,RHD-S1809-00941,Miteinander,332,false,none,false,not_assessed
RHD-ICONC-000694,napa,RHD-S1809-02079,Napá,Beysammen,362,RHD-S1809-01072,Sammt,338,false,none,false,not_assessed
RHD-ICONC-000695,napa,RHD-S1809-02079,Napá,Beysammen,362,RHD-S1809-01617,Zugleich,352,false,none,false,not_assessed
RHD-ICONC-000696,napa,RHD-S1809-02079,Napá,Beysammen,362,RHD-S1809-01623,Zuſammen,352,false,none,false,not_assessed
RHD-ICONC-000697,nape,RHD-S1809-02082,Napé,Nebeneinander,362,RHD-S1809-00941,Miteinander,332,false,none,false,not_assessed
RHD-ICONC-000698,nape,RHD-S1809-02082,Napé,Nebeneinander,362,RHD-S1809-01072,Sammt,338,false,none,false,not_assessed
RHD-ICONC-000699,nape,RHD-S1809-02082,Napé,Nebeneinander,362,RHD-S1809-01617,Zugleich,352,false,none,false,not_assessed
RHD-ICONC-000700,nape,RHD-S1809-02082,Napé,Nebeneinander,362,RHD-S1809-01623,Zuſammen,352,false,none,false,not_assessed
RHD-ICONC-000701,nassinae,RHD-S1809-02088,Nassínaë,Träg seyn,362,RHD-S1809-00474,Faulenzen,316,false,none,false,not_assessed
RHD-ICONC-000702,nategui,RHD-S1809-02092,Nateguí,Lohn,362,RHD-S1809-00224,Belohnung,308,false,none,false,not_assessed
RHD-ICONC-000703,neguale,RHD-S1809-02103,Negualé,Sich erinnern,362,RHD-S1809-00392,Eingedenk ſeyn,313,false,none,false,not_assessed
RHD-ICONC-000704,neguale,RHD-S1809-02103,Negualé,Sich erinnern,362,RHD-S1809-00432,Erinneren ſich,315,false,none,false,not_assessed
RHD-ICONC-000705,neguale,RHD-S1809-02103,Negualé,Sich erinnern,362,RHD-S1809-00926,Merken,331,false,none,false,not_assessed
RHD-ICONC-000706,nene,RHD-S1809-02107,Nené,Sehen,362,RHD-S1809-00101,"Anſchauen, anſehen",302,false,none,false,not_assessed
RHD-ICONC-000707,nene,RHD-S1809-02107,Nené,Sehen,362,RHD-S1809-00235,Beſchauen,308,false,none,false,not_assessed
RHD-ICONC-000708,nene,RHD-S1809-02107,Nené,Sehen,362,RHD-S1809-01095,Scheuen,338,false,none,false,not_assessed
RHD-ICONC-000709,neoca,RHD-S1809-02108,Néóca,Reden,362,RHD-S1809-01032,Redlos,336,false,none,false,not_assessed
RHD-ICONC-000710,neogala,RHD-S1809-02109,Neogála,"Wort, Rede",362,RHD-S1809-01242,Spruch,343,false,none,false,not_assessed
RHD-ICONC-000711,nesse,RHD-S1809-02110,Neſſé,Bewahren,362,RHD-S1809-00136,Aufbehalten,304,false,none,false,not_assessed
RHD-ICONC-000712,nesse,RHD-S1809-02110,Neſſé,Bewahren,362,RHD-S1809-00208,Behalten,308,false,none,false,not_assessed
RHD-ICONC-000713,nesse,RHD-S1809-02110,Neſſé,Bewahren,362,RHD-S1809-00258,Bewachen,309,false,none,false,not_assessed
RHD-ICONC-000714,nesse,RHD-S1809-02110,Neſſé,Bewahren,362,RHD-S1809-00751,Hüten,325,false,none,false,not_assessed
RHD-ICONC-000715,nesse,RHD-S1809-02110,Neſſé,Bewahren,362,RHD-S1809-01508,Wachen,349,false,none,false,not_assessed
RHD-ICONC-000716,nesseameke,RHD-S1809-02111,Neſſéameke,Hüter,362,RHD-S1809-01509,Wächter,349,false,none,false,not_assessed
RHD-ICONC-000717,netschi,RHD-S1809-02113,Netſchí,Mir,362,RHD-S1809-00758,Ich,326,false,none,false,not_assessed
RHD-ICONC-000718,netschi,RHD-S1809-02113,Netſchí,Mir,362,RHD-S1809-00912,Maulſchelle,331,false,none,false,not_assessed
RHD-ICONC-000719,noine,RHD-S1809-02116,Noiné,"Ehren, verehren",362,RHD-S1809-01094,Schätzen,338,false,none,false,not_assessed
RHD-ICONC-000720,nolire,RHD-S1809-02124,Nolíre,Umgehen,363,RHD-S1809-00700,Herumgehen,324,false,none,false,not_assessed
RHD-ICONC-000721,noliruje,RHD-S1809-02125,Nolíruje,Herumdrehen,363,RHD-S1809-00345,Drehen,313,false,none,false,not_assessed
RHD-ICONC-000722,noliruje,RHD-S1809-02125,Nolíruje,Herumdrehen,363,RHD-S1809-01365,Umdrehen,346,false,none,false,not_assessed
RHD-ICONC-000723,nono,RHD-S1809-02126,Nonó,"Vater, ſ",363,RHD-S1809-00454,Erzeuger,315,false,none,false,not_assessed
RHD-ICONC-000724,nula,RHD-S1809-02129,Nulá,Befehlen,363,RHD-S1809-00566,Gebieten,319,false,none,false,not_assessed
RHD-ICONC-000725,nula,RHD-S1809-02129,Nulá,Befehlen,363,RHD-S1809-01088,Schaffen,338,false,none,false,not_assessed
RHD-ICONC-000726,nuliruc,RHD-S1809-02131,Núliruc,"Was befohlen, geboten iſt",363,RHD-S1809-00199,Befehlen,308,false,none,false,not_assessed
RHD-ICONC-000727,nutugala,RHD-S1809-02132,Nutugála,Nahrung,363,RHD-S1809-00536,Fütterung,319,false,none,false,not_assessed
RHD-ICONC-000728,nutugala,RHD-S1809-02132,Nutugála,Nahrung,363,RHD-S1809-00810,Koſt,327,false,none,false,not_assessed
RHD-ICONC-000729,oca,RHD-S1809-02134,Ocá,"oder guocá, Zwey",363,RHD-S1809-00756,Jahr,325,false,none,false,not_assessed
RHD-ICONC-000730,ogue,RHD-S1809-02136,Ogué,"Gedeihlich, zur Geſundheit dienlich",363,RHD-S1809-00207,Behaglich,308,false,none,false,not_assessed
RHD-ICONC-000731,ogue,RHD-S1809-02136,Ogué,"Gedeihlich, zur Geſundheit dienlich",363,RHD-S1809-00575,Gedeylich,320,false,none,false,not_assessed
RHD-ICONC-000732,ossa,RHD-S1809-02139,Ossá,"oder guossá, Zweymal",363,RHD-S1809-00336,Doppelt,312,false,none,false,not_assessed
RHD-ICONC-000733,ossa,RHD-S1809-02139,Ossá,"oder guossá, Zweymal",363,RHD-S1809-00756,Jahr,325,false,none,false,not_assessed
RHD-ICONC-000734,ossa,RHD-S1809-02139,Ossá,"oder guossá, Zweymal",363,RHD-S1809-01635,Zwanzig,353,false,none,false,not_assessed
RHD-ICONC-000735,ossa,RHD-S1809-02139,Ossá,"oder guossá, Zweymal",363,RHD-S1809-01642,Zwölfmal,353,false,none,false,not_assessed
RHD-ICONC-000736,ossanaguessa,RHD-S1809-02144,Oſſanaguéſſa,Achtmal,363,RHD-S1809-00014,Acht,301,false,none,false,not_assessed
RHD-ICONC-000737,ossanaguoameke,RHD-S1809-02143,Ossanaguóameke,Der Achte,363,RHD-S1809-00014,Acht,301,false,none,false,not_assessed
RHD-ICONC-000738,paa,RHD-S1809-02148,Paâ,Forttragen,363,RHD-S1809-01341,Tragen,346,false,none,false,not_assessed
RHD-ICONC-000739,pabahi,RHD-S1809-02149,Pabáhi,Schöpfen,363,RHD-S1809-01523,Waſſer,350,false,none,false,not_assessed
RHD-ICONC-000740,pagotugameke,RHD-S1809-02152,Pagotúgameke,Ein Getaufter,363,RHD-S1809-00669,Heide,323,false,none,false,not_assessed
RHD-ICONC-000741,pagotugameke,RHD-S1809-02152,Pagotúgameke,Ein Getaufter,363,RHD-S1809-01324,Taufen,346,false,none,false,not_assessed
RHD-ICONC-000742,pagotugameke,RHD-S1809-02152,Pagotúgameke,Ein Getaufter,363,RHD-S1809-01381,Ungewaſchen,347,false,none,false,not_assessed
RHD-ICONC-000743,pamivali,RHD-S1809-00050,Pamivalí,Jahre,363,RHD-S1809-00756,Jahr,325,false,none,false,not_assessed
RHD-ICONC-000744,pamivaliki,RHD-S1809-00051,Pamivalíki,Jahr,363,RHD-S1809-01482,Vier,348,false,none,false,not_assessed
RHD-ICONC-000745,pamivaliki,RHD-S1809-00051,Pamivalíki,Jahr,363,RHD-S1809-01586,Zehn,352,false,none,false,not_assessed
RHD-ICONC-000746,para,RHD-S1809-00052,Pará,Dürſten,363,RHD-S1809-00362,Dürfen,313,false,none,false,not_assessed
RHD-ICONC-000747,paramugu,RHD-S1809-02155,Parámugú,Durſt leiden,363,RHD-S1809-00362,Dürfen,313,false,none,false,not_assessed
RHD-ICONC-000748,pataliki,RHD-S1809-00054,Pataliki,ſ,363,RHD-S1809-00608,Getränk,321,false,none,false,not_assessed
RHD-ICONC-000749,patolle,RHD-S1809-02159,Patólle,ſ,363,RHD-S1809-01227,Spiel,342,false,none,false,not_assessed
RHD-ICONC-000750,patolle,RHD-S1809-02159,Patólle,ſ,363,RHD-S1809-01564,Würfel,351,false,none,false,not_assessed
RHD-ICONC-000751,pauguo,RHD-S1809-02161,Pauguó,Jenſeits des Fluſſes,363,RHD-S1809-00522,Fluß,318,false,none,false,not_assessed
RHD-ICONC-000752,pauvoliki,RHD-S1809-00057,Pauvoliki,Abwaſchung,363,RHD-S1809-01323,Taufe,346,false,none,false,not_assessed
RHD-ICONC-000753,pejote,RHD-S1809-02163,Pejóte,ſ,363,RHD-S1809-00830,Kraut,327,false,none,false,not_assessed
RHD-ICONC-000754,pemoliki,RHD-S1809-00059,Pemoliki,Rauch,363,RHD-S1809-00356,Dunſt,313,false,none,false,not_assessed
RHD-ICONC-000755,peraca,RHD-S1809-00060,Peráca,Decke,363,RHD-S1809-00908,Matte,331,false,none,false,not_assessed
RHD-ICONC-000756,peraca,RHD-S1809-00060,Peráca,Decke,363,RHD-S1809-01077,Sattel,338,false,none,false,not_assessed
RHD-ICONC-000757,peraca,RHD-S1809-00060,Peráca,Decke,363,RHD-S1809-01325,Teppich,346,false,none,false,not_assessed
RHD-ICONC-000758,pileke,RHD-S1809-02170,Piléke,Einer,363,RHD-S1809-00463,Etwas,315,false,none,false,not_assessed
RHD-ICONC-000759,pileke,RHD-S1809-02170,Piléke,Einer,363,RHD-S1809-00762,Jemand,326,false,none,false,not_assessed
RHD-ICONC-000760,pinelipi,RHD-S1809-02177,Pinélipi,Alleinig,364,RHD-S1809-00019,Allein,301,false,none,false,not_assessed
RHD-ICONC-000761,pinelipi,RHD-S1809-02177,Pinélipi,Alleinig,364,RHD-S1809-00401,Einſam,314,false,none,false,not_assessed
RHD-ICONC-000762,pitschaburameke,RHD-S1809-02184,Pitschabúrameke,Verschnitten,364,RHD-S1809-00776,Kapaun,326,false,none,false,not_assessed
RHD-ICONC-000763,poa,RHD-S1809-02187,Poá,s,364,RHD-S1809-00953,Müſſen,332,false,none,false,not_assessed
RHD-ICONC-000764,poa,RHD-S1809-02187,Poá,s,364,RHD-S1809-01211,Sollen,342,false,none,false,not_assessed
RHD-ICONC-000765,pole,RHD-S1809-02188,Polé,Bedecken,364,RHD-S1809-00321,Decken,312,false,none,false,not_assessed
RHD-ICONC-000766,pole,RHD-S1809-02188,Polé,Bedecken,364,RHD-S1809-01440,Verhüllen,348,false,none,false,not_assessed
RHD-ICONC-000767,poliruc,RHD-S1809-02189,Póliruc,Es ist bedeckt,364,RHD-S1809-00194,Bedecken,308,false,none,false,not_assessed
RHD-ICONC-000768,potschi,RHD-S1809-02190,Potschí,Anfüllen,364,RHD-S1809-01626,Zuſammengefügt,352,false,none,false,not_assessed
RHD-ICONC-000769,potschiruc,RHD-S1809-02192,Potſchiruc,"Es iſt voll, angefüllt",364,RHD-S1809-00095,Anfüllen,302,false,none,false,not_assessed
RHD-ICONC-000770,potschirugameke,RHD-S1809-02193,Potſchirúgameke,Schwanger,364,RHD-S1809-01339,Trächtig,346,false,none,false,not_assessed
RHD-ICONC-000771,pouguaca,RHD-S1809-02196,Pouguáca,"Schaar, Lamm, Schöpſe",364,RHD-S1809-01085,Schaf,338,false,none,false,not_assessed
RHD-ICONC-000772,pouguaca,RHD-S1809-02196,Pouguáca,"Schaar, Lamm, Schöpſe",364,RHD-S1809-01546,Widder,350,false,none,false,not_assessed
RHD-ICONC-000773,poveke,RHD-S1809-02199,Poveke,"Steig, gebahnter Weg",364,RHD-S1809-01288,Straße,344,false,none,false,not_assessed
RHD-ICONC-000774,poveke,RHD-S1809-02199,Poveke,"Steig, gebahnter Weg",364,RHD-S1809-01528,Weg,350,false,none,false,not_assessed
RHD-ICONC-000775,poviruc,RHD-S1809-02200,Póviruc,Ein guter gebahnter Weg,364,RHD-S1809-00163,Bahnen,306,false,none,false,not_assessed
RHD-ICONC-000776,poviruc,RHD-S1809-02200,Póviruc,Ein guter gebahnter Weg,364,RHD-S1809-00364,Eben,313,false,none,false,not_assessed
RHD-ICONC-000777,pugue,RHD-S1809-02203,Pugué,Warten,364,RHD-S1809-00081,Alſo,302,false,none,false,not_assessed
RHD-ICONC-000778,pugue,RHD-S1809-02203,Pugué,Warten,364,RHD-S1809-00447,Erwarten,315,false,none,false,not_assessed
RHD-ICONC-000779,pugue,RHD-S1809-02203,Pugué,Warten,364,RHD-S1809-00689,Hernach,324,false,none,false,not_assessed
RHD-ICONC-000780,pugue,RHD-S1809-02203,Pugué,Warten,364,RHD-S1809-01471,Verweilen,348,false,none,false,not_assessed
RHD-ICONC-000781,pugue,RHD-S1809-02203,Pugué,Warten,364,RHD-S1809-01477,Verziehen,348,false,none,false,not_assessed
RHD-ICONC-000782,pujaniki,RHD-S1809-02204,Pujaniki,Beflecken,364,RHD-S1809-00236,Beſchmieren,308,false,none,false,not_assessed
RHD-ICONC-000783,pujaniki,RHD-S1809-02204,Pujaniki,Beflecken,364,RHD-S1809-00251,Beſudeln,309,false,none,false,not_assessed
RHD-ICONC-000784,pulke,RHD-S1809-02205,Pulke,ſ,364,RHD-S1809-00608,Getränk,321,false,none,false,not_assessed
RHD-ICONC-000785,putschila,RHD-S1809-02214,Putschíla,"Brust, uber",364,RHD-S1809-00311,Brut,311,false,none,false,not_assessed
RHD-ICONC-000786,racha,RHD-S1809-02217,Rachá,"Es iſt heiß, es brennt",364,RHD-S1809-00296,Brennen,310,false,none,false,not_assessed
RHD-ICONC-000787,rachaba,RHD-S1809-02218,Rachába,"Es ist schon heiß, es brennt schon",364,RHD-S1809-00296,Brennen,310,false,none,false,not_assessed
RHD-ICONC-000788,rache,RHD-S1809-02219,Raché,Es flammet,364,RHD-S1809-00879,Leuchten,330,false,none,false,not_assessed
RHD-ICONC-000789,rachele,RHD-S1809-02220,Rachelé,Leuchten,364,RHD-S1809-00435,Erleuchten,315,false,none,false,not_assessed
RHD-ICONC-000790,rachele,RHD-S1809-02220,Rachelé,Leuchten,364,RHD-S1809-01100,Scheinen,338,false,none,false,not_assessed
RHD-ICONC-000791,racheliki,RHD-S1809-02221,Rachelíki,Licht,364,RHD-S1809-00467,Fakel,316,false,none,false,not_assessed
RHD-ICONC-000792,racheliki,RHD-S1809-02221,Rachelíki,Licht,364,RHD-S1809-00785,Kerze,326,false,none,false,not_assessed
RHD-ICONC-000793,racheliki,RHD-S1809-02221,Rachelíki,Licht,364,RHD-S1809-00854,Lampe,328,false,none,false,not_assessed
RHD-ICONC-000794,rachpe,RHD-S1809-02223,Rachpé,Wenig,364,RHD-S1809-00268,Biſchen,309,false,none,false,not_assessed
RHD-ICONC-000795,rachpe,RHD-S1809-02223,Rachpé,Wenig,364,RHD-S1809-00595,Geneſen,320,false,none,false,not_assessed
RHD-ICONC-000796,rachpe,RHD-S1809-02223,Rachpé,Wenig,364,RHD-S1809-01295,Süd,344,false,none,false,not_assessed
RHD-ICONC-000797,rachpebi,RHD-S1809-02225,Rachpébi,Gar wenig,364,RHD-S1809-00463,Etwas,315,false,none,false,not_assessed
RHD-ICONC-000798,raje,RHD-S1809-02229,Ráje,"oder táje, s",364,RHD-S1809-00548,Für,319,false,none,false,not_assessed
RHD-ICONC-000799,raje,RHD-S1809-02229,Ráje,"oder táje, s",364,RHD-S1809-01529,Wegen,350,false,none,false,not_assessed
RHD-ICONC-000800,raugui,RHD-S1809-02232,Rauguí,Habicht,364,RHD-S1809-00620,Geyer,322,false,none,false,not_assessed
RHD-ICONC-000801,raugui,RHD-S1809-02232,Rauguí,Habicht,364,RHD-S1809-01024,Raubvogel,336,false,none,false,not_assessed
RHD-ICONC-000802,raveli,RHD-S1809-02230,Ravéli,"Geige, s",364,RHD-S1809-01063,Saitenſpiel,338,false,none,false,not_assessed
RHD-ICONC-000803,regue,RHD-S1809-02237,Regué,Aufhören,364,RHD-S1809-00008,Abſtehen,301,false,none,false,not_assessed
RHD-ICONC-000804,regue,RHD-S1809-02237,Regué,Aufhören,364,RHD-S1809-00860,Laſſen,328,false,none,false,not_assessed
RHD-ICONC-000805,regue,RHD-S1809-02237,Regué,Aufhören,364,RHD-S1809-01391,Unterlaſſen,347,false,none,false,not_assessed
RHD-ICONC-000806,regue,RHD-S1809-02237,Regué,Aufhören,364,RHD-S1809-01444,Verlaſſen,348,false,none,false,not_assessed
RHD-ICONC-000807,retegua,RHD-S1809-02244,Reteguá,Sehen,365,RHD-S1809-00101,"Anſchauen, anſehen",302,false,none,false,not_assessed
RHD-ICONC-000808,retegua,RHD-S1809-02244,Reteguá,Sehen,365,RHD-S1809-00556,Gaffen,319,false,none,false,not_assessed
RHD-ICONC-000809,retegua,RHD-S1809-02244,Reteguá,Sehen,365,RHD-S1809-01095,Scheuen,338,false,none,false,not_assessed
RHD-ICONC-000810,reteguala,RHD-S1809-02245,Retéguala,Angeſicht,365,RHD-S1809-00601,Geſicht,320,false,none,false,not_assessed
RHD-ICONC-000811,rhana,RHD-S1809-02233,Rhaná,Es donnert,364,RHD-S1809-00334,Donnern,312,false,none,false,not_assessed
RHD-ICONC-000812,roco,RHD-S1809-02248,Róco,"Es mangelt, geht ab",365,RHD-S1809-00001,Abgehen,301,false,none,false,not_assessed
RHD-ICONC-000813,roco,RHD-S1809-02248,Róco,"Es mangelt, geht ab",365,RHD-S1809-00478,Fehlen,316,false,none,false,not_assessed
RHD-ICONC-000814,roco,RHD-S1809-02248,Róco,"Es mangelt, geht ab",365,RHD-S1809-00578,Gehen,320,false,none,false,not_assessed
RHD-ICONC-000815,rohaca,RHD-S1809-02246,Roháca,Eiche,365,RHD-S1809-01270,Steineiche,344,false,none,false,not_assessed
RHD-ICONC-000816,ruje,RHD-S1809-02253,Rúje,Sprechen,365,RHD-S1809-00200,Befruchten,308,false,none,false,not_assessed
RHD-ICONC-000817,ruje,RHD-S1809-02253,Rúje,Sprechen,365,RHD-S1809-01062,Sagen,338,false,none,false,not_assessed
RHD-ICONC-000818,saiki,RHD-S1809-02257,Sáiki,Warm,365,RHD-S1809-00935,Milbe,332,false,none,false,not_assessed
RHD-ICONC-000819,saiki,RHD-S1809-02257,Sáiki,Warm,365,RHD-S1809-00951,Motte,332,false,none,false,not_assessed
RHD-ICONC-000820,saiki,RHD-S1809-02257,Sáiki,Warm,365,RHD-S1809-01571,Wurm,351,false,none,false,not_assessed
RHD-ICONC-000821,sapaca,RHD-S1809-02259,Sapáca,Fleisch,365,RHD-S1809-00268,Biſchen,309,false,none,false,not_assessed
RHD-ICONC-000822,satiameke,RHD-S1809-02261,Satiameke,Anfechter,365,RHD-S1809-01467,Verſucher,348,false,none,false,not_assessed
RHD-ICONC-000823,satuje,RHD-S1809-02262,Satuje,Anfechten,365,RHD-S1809-01466,Verſuchen,348,false,none,false,not_assessed
RHD-ICONC-000824,schine,RHD-S1809-02287,Schine,oder Schine,365,RHD-S1809-00269,Bisweilen,309,false,none,false,not_assessed
RHD-ICONC-000825,schine,RHD-S1809-02287,Schine,oder Schine,365,RHD-S1809-00781,Keiner,326,false,none,false,not_assessed
RHD-ICONC-000826,segui,RHD-S1809-02273,Seguí,Auf eine andere Weise,365,RHD-S1809-00090,Anderſt,302,false,none,false,not_assessed
RHD-ICONC-000827,segui,RHD-S1809-02273,Seguí,Auf eine andere Weise,365,RHD-S1809-00994,Packen,334,false,none,false,not_assessed
RHD-ICONC-000828,segui,RHD-S1809-02273,Seguí,Auf eine andere Weise,365,RHD-S1809-01215,Sonſt,342,false,none,false,not_assessed
RHD-ICONC-000829,seli,RHD-S1809-02269,Seli,Befehlen,365,RHD-S1809-00694,Herrſchen,324,false,none,false,not_assessed
RHD-ICONC-000830,seliameke,RHD-S1809-02275,Seliameke,So nennen ſie ihren Dorfrichter,365,RHD-S1809-00695,Herrſcher,324,false,none,false,not_assessed
RHD-ICONC-000831,senu,RHD-S1809-02276,Senú,Ein anderes,365,RHD-S1809-00089,Anderer,302,false,none,false,not_assessed
RHD-ICONC-000832,senula,RHD-S1809-02277,Senúla,Noch ein anderes,365,RHD-S1809-00089,Anderer,302,false,none,false,not_assessed
RHD-ICONC-000833,senula,RHD-S1809-02277,Senúla,Noch ein anderes,365,RHD-S1809-00534,Fremd,318,false,none,false,not_assessed
RHD-ICONC-000834,seva,RHD-S1809-02278,Sevá,Gelangen,365,RHD-S1809-00442,Erreichen,315,false,none,false,not_assessed
RHD-ICONC-000835,sika,RHD-S1809-02282,Siká,"Hauen, zerſchneiden",365,RHD-S1809-00003,Abhauen,301,false,none,false,not_assessed
RHD-ICONC-000836,sika,RHD-S1809-02282,Siká,"Hauen, zerſchneiden",365,RHD-S1809-00018,Aernten,301,false,none,false,not_assessed
RHD-ICONC-000837,sika,RHD-S1809-02282,Siká,"Hauen, zerſchneiden",365,RHD-S1809-01132,Schneiden,339,false,none,false,not_assessed
RHD-ICONC-000838,sika,RHD-S1809-02282,Siká,"Hauen, zerſchneiden",365,RHD-S1809-01594,Zerhauen,352,false,none,false,not_assessed
RHD-ICONC-000839,sika,RHD-S1809-02282,Siká,"Hauen, zerſchneiden",365,RHD-S1809-01627,Zuſammenhauen,352,false,none,false,not_assessed
RHD-ICONC-000840,sikirugameke,RHD-S1809-02283,Sikirúgameke,Zerhauenes,365,RHD-S1809-00003,Abhauen,301,false,none,false,not_assessed
RHD-ICONC-000841,sikirugameke,RHD-S1809-02283,Sikirúgameke,Zerhauenes,365,RHD-S1809-00667,Gehauen,323,false,none,false,not_assessed
RHD-ICONC-000842,sikirugameke,RHD-S1809-02283,Sikirúgameke,Zerhauenes,365,RHD-S1809-01594,Zerhauen,352,false,none,false,not_assessed
RHD-ICONC-000843,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00001,Abgehen,301,false,none,false,not_assessed
RHD-ICONC-000844,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00009,Abſteigen,301,false,none,false,not_assessed
RHD-ICONC-000845,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00403,Einſchlafen,314,false,none,false,not_assessed
RHD-ICONC-000846,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00527,Fortgehen,318,false,none,false,not_assessed
RHD-ICONC-000847,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00684,Herausgehen,324,false,none,false,not_assessed
RHD-ICONC-000848,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00686,Herbeytreten,324,false,none,false,not_assessed
RHD-ICONC-000849,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00715,Hinabſteigen,324,false,none,false,not_assessed
RHD-ICONC-000850,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00717,Hinaufſteigen,324,false,none,false,not_assessed
RHD-ICONC-000851,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00719,Hinausgehen,324,false,none,false,not_assessed
RHD-ICONC-000852,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00726,Hinzugehen,325,false,none,false,not_assessed
RHD-ICONC-000853,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00876,Lernen,330,false,none,false,not_assessed
RHD-ICONC-000854,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-00994,Packen,334,false,none,false,not_assessed
RHD-ICONC-000855,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-01142,Schreiten,340,false,none,false,not_assessed
RHD-ICONC-000856,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-01266,Steigen,344,false,none,false,not_assessed
RHD-ICONC-000857,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-01500,Vorangehen,349,false,none,false,not_assessed
RHD-ICONC-000858,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-01517,Wandern,349,false,none,false,not_assessed
RHD-ICONC-000859,simi,RHD-S1809-02284,Simi,Gehen,365,RHD-S1809-01622,Zurück,352,false,none,false,not_assessed
RHD-ICONC-000860,simigo,RHD-S1809-02286,Simigó,"So geh doch, ſ",365,RHD-S1809-00578,Gehen,320,false,none,false,not_assessed
RHD-ICONC-000861,sinevi,RHD-S1809-02289,Sinévi,"oder linivi, Immer, allezeit",365,RHD-S1809-00023,Allzeit,301,false,none,false,not_assessed
RHD-ICONC-000862,sinevi,RHD-S1809-02289,Sinévi,"oder linivi, Immer, allezeit",365,RHD-S1809-01372,Unabläßlich,347,false,none,false,not_assessed
RHD-ICONC-000863,sinevi,RHD-S1809-02289,Sinévi,"oder linivi, Immer, allezeit",365,RHD-S1809-01392,Ohn Unterlaß,347,false,none,false,not_assessed
RHD-ICONC-000864,sini,RHD-S1809-02287,Sini,oder Schine,365,RHD-S1809-00269,Bisweilen,309,false,none,false,not_assessed
RHD-ICONC-000865,soco,RHD-S1809-02291,Sóco,"Zwirn, von Aloe",365,RHD-S1809-00508,Flachs,317,false,none,false,not_assessed
RHD-ICONC-000866,soco,RHD-S1809-02291,Sóco,"Zwirn, von Aloe",365,RHD-S1809-00561,Garn,319,false,none,false,not_assessed
RHD-ICONC-000867,solaca,RHD-S1809-02293,Soláca,Breunschwamm,365,RHD-S1809-01151,Schwamm,340,false,none,false,not_assessed
RHD-ICONC-000868,stacameke,RHD-S1809-02466,Stácameke,oder Stácameke,368,RHD-S1809-01047,Roth,338,false,none,false,not_assessed
