source_ocr_line,direction,printed_page,pdf_page,text
3354,DE-RAR,320,30,0 
3355,DE-RAR,320,30,N 
3356,DE-RAR,320,30,5 
3359,DE-RAR,320,30,"mit Darmſaiten beſpannt, "
3360,DE-RAR,320,30,mit welcher und einer klei⸗ 
3361,DE-RAR,320,30,nen Zitter ſie bey ihren 
3362,DE-RAR,320,30,Tanzen Muſik machen. 
3363,DE-RAR,320,30,"Geiß, Cambelätlchi, mit dem "
3364,DE-RAR,320,30,"Beyſatze: mukila, denn "
3365,DE-RAR,320,30,wenn es den Beck andeuten 
3366,DE-RAR,320,30,"ſoll, wird hoguila zugeſetzt. "
3367,DE-RAR,320,30,Geißeln. Guechpildco. Gegeiſ⸗ 
3368,DE-RAR,320,30,"ſelt, guechpiruc, | "
3371,DE-RAR,320,30,"Gelächter, Atfchilelila. "
3373,DE-RAR,320,30,Gelangen. Sera. 
3374,DE-RAR,320,30,"Geld. Guenomt, f. Metall. "
3375,DE-RAR,320,30,Gelehrt. Meiſebigameke. 
3378,DE-RAR,320,30,"Gelind, ſachte Keliki. * "
3379,DE-RAR,320,30,Gemach. Keliki. N 
3380,DE-RAR,320,30,"Gemahl, Cuna. Cunäls. "
3382,DE-RAR,320,30,Gemahlinn. Upila. Upi. 
3383,DE-RAR,320,30,"Geneſen. Sauguiba, oder wie "
3384,DE-RAR,320,30,ſie zu fagen pflegen: rachpé 
3385,DE-RAR,320,30,"ne ganile, ich bin etwas ge⸗ "
3388,DE-RAR,320,30,Geſchehen. Es geſchieht. Jeki. 
3389,DE-RAR,320,30,"Es iſt geſchehen, oder ge⸗ "
3390,DE-RAR,320,30,"macht worden, jolarupa, "
3391,DE-RAR,320,30,oder neguarupa. 
3392,DE-RAR,320,30,Geſchirr. Beehtoleke. 
3393,DE-RAR,320,30,"Geſchmack. Igue ga, das heißt: "
3394,DE-RAR,320,30,"Geſchwind. Hia, hiaga: viel "
3395,DE-RAR,320,30,fach asi. Beläge. Ge 
3396,DE-RAR,320,30,"ſchwind, das Beywort. Gua · "
3397,DE-RAR,320,30,lineke. 1 3 
3398,DE-RAR,320,30,Geſegnet. Galerſaneliamek e. 
3399,DE-RAR,320,30,Geſicht. Retéguala. 
3400,DE-RAR,320,30,Geſtern. Topaeo. 
3401,DE-RAR,320,30,Geſtirn. Sopoli. 1 
3402,DE-RAR,320,30,"Geſund. Ganelismeke, d. i. "
3403,DE-RAR,320,30,dem es wohlgehet. Wenn 
3404,DE-RAR,320,30,ich aber frage: wie befindeſt 
3405,DE-RAR,320,30,"du dich? atichi mü inile, fe "
3406,DE-RAR,320,30,ant⸗ 
3409,DE-RAR,320,30,Wörterbuh. 
3412,DE-RAR,320,30,antwortet er: ganemile: ich 
3413,DE-RAR,320,30,"bin geſund, oder wohlauf. "
3414,DE-RAR,320,30,Geſundheit. Hanileliki. 
3415,DE-RAR,320,30,"eſund ſeyn, Ganinile. "
3416,DE-RAR,320,30,"Betauft. ‚Pagorügsmeke, Sie "
3417,DE-RAR,320,30,pflegen auch zu ſagen: Ipa- 
3418,DE-RAR,320,30,gatllusmeke. 10 
3419,DE-RAR,320,30,Getränk. Ein Getraͤnk der 
3420,DE-RAR,320,30,"Tarahumaren heiſt Paraliki, "
3421,DE-RAR,320,30,womit ſie ſich berauſchen. 
3422,DE-RAR,321,31,Es wird alſo zubereitet: der 
3423,DE-RAR,321,31,tuͤrkſche Weizen wird einge⸗ 
3424,DE-RAR,321,31,"graben, bis er zu keimen "
3427,DE-RAR,321,31,anfängt; alsdann wird er 
3428,DE-RAR,321,31,mit Waſſer auf einem Reib⸗ 
3431,DE-RAR,321,31,"ſteine abgetrieben, in Toͤpfe "
3432,DE-RAR,321,31,oder in große ausgehoͤhlte 
3433,DE-RAR,321,31,"Kuͤrbiſſe gefuͤllt, dieſe zum "
3434,DE-RAR,321,31,Feuer oder in die Sonne 
3435,DE-RAR,321,31,"geſtellt, damit er gaͤhre und "
3436,DE-RAR,321,31,eine Schaͤrfe bekomme. Die⸗ 
3437,DE-RAR,321,31,"ſes Getraͤnk, welches ſie auch "
3438,DE-RAR,321,31,"Schuguiki nennen, ward "
3439,DE-RAR,321,31,ihnen auf das ſchaͤrfſte ver⸗ 
3440,DE-RAR,321,31,"boten, weil bey dergleichen "
3441,DE-RAR,321,31,Saufereyen ſich gemeinig⸗ 
3442,DE-RAR,321,31,lich Ungluͤcksfälle ereigne⸗ 
3443,DE-RAR,321,31,ten. Sie verbargen ſich alſo 
3444,DE-RAR,321,31,"in die Wildniſſe, um ihre "
3447,DE-RAR,321,31,"Freyheit zu genieſſen, und "
3450,DE-RAR,321,31,wenn ſie verrathen oder von 
3452,DE-RAR,321,31,den Miſſionarien uͤberfallen 
3453,DE-RAR,321,31,"wurden, mußte man ſich ei⸗ "
3454,DE-RAR,321,31,ner großen Beſcheidenheit 
3455,DE-RAR,321,31,"dabey bedienen, um das "
3456,DE-RAR,321,31,weitere Saufen zu verhuͤ⸗ 
3457,DE-RAR,321,31,ten und ſie auseinander zu 
3458,DE-RAR,321,31,bringen. Denn obgleich die 
3461,DE-RAR,321,31,"Tarahumaren, fo lange fie Gewaͤſſert. bauguirügemeke. "
3464,DE-RAR,321,31,"ſchonen ſie keinem, der mit "
3465,DE-RAR,321,31,ihnen anbindet. — 
3467,DE-RAR,321,31,Ein anderes bey den Me⸗ 
3468,DE-RAR,321,31,xicanern gewoͤhnliches Ge⸗ 
3469,DE-RAR,321,31,traͤnkt heißt mit einem me⸗ 
3470,DE-RAR,321,31,"xicaniſchen Worte Pülke, "
3471,DE-RAR,321,31,welches aus den großen A⸗ 
3472,DE-RAR,321,31,loepflanzen gezogen wird. 
3473,DE-RAR,321,31,Der mäßige Gebrauch def: 
3474,DE-RAR,321,31,"ſelben iſt ſehr geſund, aber "
3475,DE-RAR,321,31,"unmaͤßig genommen, da be⸗ "
3476,DE-RAR,321,31,rauſcht es wie Wein oder 
3477,DE-RAR,321,31,ſtarkes Bier. Es iſt weiß 
3480,DE-RAR,321,31,von Farbe und hinterlaͤßt 
3483,DE-RAR,321,31,im Geſchirr einen 2 Finger⸗ 
3484,DE-RAR,321,31,"dicken Satz, gleich denen "
3485,DE-RAR,321,31,"Hefen, der aber nicht ſchaͤd⸗ "
3486,DE-RAR,321,31,lich iſt. Von dieſem Aloe⸗ 
3489,DE-RAR,321,31,getraͤnke werden täglich 
3492,DE-RAR,321,31,gleich am erfien Morgen 
3493,DE-RAR,321,31,viele 1000 Eymer in leder⸗ 
3494,DE-RAR,321,31,nen Saͤcken auf Maulthie⸗ 
3497,DE-RAR,321,31,ren in die Hauptſtadt Me⸗ 
3500,DE-RAR,321,31,"kico gebracht, und von ein⸗ "
3501,DE-RAR,321,31,"gebornen Mexicanern, von "
3504,DE-RAR,321,31,"Mulatten, Meſtizen und | "
3507,DE-RAR,321,31,dergleichen Geſindel aufge: 
3510,DE-RAR,321,31,zehrt; denn kein Spanier 
3513,DE-RAR,321,31,findet ſich bey dergleichen 
3514,DE-RAR,321,31,Pulckereyen ein. Es en 
3515,DE-RAR,321,31,auch nicht zu einem gewoͤn⸗ 
3516,DE-RAR,321,31,lichen Haus: oder Tiſchtrunk 
3517,DE-RAR,321,31,"geholt, weil nur Waſſer ge⸗ "
3520,DE-RAR,321,31,trunken wird. 
3521,DE-RAR,321,31,Getreidemaaß. Tichivavoli. 
3524,DE-RAR,321,31,"Eine Metze, welche die dor⸗ "
3527,DE-RAR,321,31,"tigen Spanier Fanega, oder "
3530,DE-RAR,321,31,oder auch Aneya nennen. 
3533,DE-RAR,321,31,"nuͤchtern find, ſich ziemlich Gewebe. Ulehini. So nennen "
3536,DE-RAR,321,31,"gelaſſen betragen, ſo daß ich "
3537,DE-RAR,321,31,niemals zwey miteinander 
3538,DE-RAR,321,31,habe zanken gehoͤrt: ſo ſind 
3539,DE-RAR,321,31,ſie doch ſehr wild und un⸗ 
3540,DE-RAR,321,31,"baͤndig, wenn ſie viel ge⸗ "
3541,DE-RAR,321,31,trunken haben „denn da 
3544,DE-RAR,321,31,2 ein ſpaniſches Wort iſt. 
3547,DE-RAR,321,31,die Tarahumanen alles Lein⸗ 
3548,DE-RAR,321,31,"und Baumwollengewebe, "
3549,DE-RAR,321,31,obwol ſie auch die aus 
3550,DE-RAR,321,31,Baumwolle verfertigte Lein⸗ 
3551,DE-RAR,321,31,"wand Patio heiſſen, welches "
3554,DE-RAR,321,31,Ge⸗ 
3557,DE-RAR,321,31,321 
3560,DE-RAR,321,31,Gewinnen. Mera. 
3561,DE-RAR,321,31,"Gewiß, fuͤrwahr. Guévs. "
3562,DE-RAR,321,31,Geyer. Raugui. 
3564,DE-RAR,321,31,"Giebel, Gipfel. Cuväla, "
3565,DE-RAR,321,31,Gieſſen. Comigu un. 
3566,DE-RAR,321,31,Glänzend. Repagameke. 
3567,DE-RAR,321,31,"Glas, ſ. Metall. "
3570,DE-RAR,321,31,Glaskorallen. Cologuac Die 
3571,DE-RAR,321,31,gemeinen Korallen mit de⸗ 
3574,DE-RAR,321,31,nen ſich auch die Tarahuma⸗ 
3575,DE-RAR,321,31,ren um den Hais zu zieren 
3578,DE-RAR,321,31,"pflegen, ſind ſchoͤne rothe "
3579,DE-RAR,321,31,"Bohnen, die unſern Hah⸗ "
3582,DE-RAR,321,31,"hnenbutten aͤhnlich find, "
3583,DE-RAR,321,31,Glatten. Aaſſisi. 
3585,DE-RAR,321,31,Glaube. bitlebiguali. 
3586,DE-RAR,321,31,Glauben. bitlehigé. 
3587,DE-RAR,321,31,"Gleichwie. Mapü rec, Imaplı "
3590,DE-RAR,321,31,"sexega Harichi revega, "
3591,DE-RAR,321,31,hatſchi rech. 
3592,DE-RAR,321,31,Glocke. Man ſoll die Glocke 
3595,DE-RAR,321,31,läuten. Guechpimela. 
3597,DE-RAR,321,31,Gluͤcklich. Ganellameke. 
3599,DE-RAR,321,31,"Glückſeligkeit. Ganileliki, "
3601,DE-RAR,321,31,Gluͤckſeligmachen. Gamiléruje. 
3603,DE-RAR,321,31,Glut. Naiki. N 
3605,DE-RAR,321,31,"Gold, ſ. Metall. "
3607,DE-RAR,322,32,Gott. Sie haben hiezu zwar 
3608,DE-RAR,322,32,"kein eigenes Wort, ſagen "
3609,DE-RAR,322,32,"aber Tepagotigameke, oder "
3610,DE-RAR,322,32,Repsgarigameke; der oben iſt; 
3613,DE-RAR,322,32,ob wol man fie auch ſchon ges 
3614,DE-RAR,322,32,"woͤhnt hat zu ſagen DS, "
3617,DE-RAR,322,32,nach dem ſpaniſchen Dos. 
3618,DE-RAR,322,32,Graben. Höco. Man ſoll gras 
3619,DE-RAR,322,32,hen. Hamel. 
3621,DE-RAR,322,32,zrabſcheit. Nachpiguäleke. 
3622,DE-RAR,322,32,Gras. Pacız bedeutet eigent⸗ 
3623,DE-RAR,322,32,"lich das welke Gras, wel⸗ "
3624,DE-RAR,322,32,ches den Pferden u. Maul⸗ 
3625,DE-RAR,322,32,"thieren, wenn ſie eingetrie⸗ "
3626,DE-RAR,322,32,"ben werden, vorgeworfen "
3627,DE-RAR,322,32,wird. Denn in Amerika 
3628,DE-RAR,322,32,"wird kein Heu gemacht, auch "
3629,DE-RAR,322,32,"kein Stroh aufbewahret, "
3630,DE-RAR,322,32,ſondern im Schnitt werden 
3633,DE-RAR,322,32,Deutſch⸗Tarahumariſches 
3636,DE-RAR,322,32,die Aehren faſt ganz dben 
3637,DE-RAR,322,32,"abgenommen u, das Stroh "
3639,DE-RAR,322,32,angezündet: u 
3640,DE-RAR,322,32,Grauen. Ikitsiih : 
3643,DE-RAR,322,32,Greifen. Tichapi. 
3646,DE-RAR,322,32,Greis. Otlehéramekke. 
3647,DE-RAR,322,32,"Gries. Cuvirufi, oder Gubirufi, "
3648,DE-RAR,322,32,"Ku iruli, Der dortige Gries "
3649,DE-RAR,322,32,wird aus gepragelten tuͤrki⸗ 
3650,DE-RAR,322,32,ſchen Weitzen gerieben. So 
3651,DE-RAR,322,32,lange die Tarahumaren kei⸗ 
3652,DE-RAR,322,32,"nen Mangel daran leiden, "
3653,DE-RAR,322,32,"befinden ſie ſich nebſt dem, "
3654,DE-RAR,322,32,was ſie durch das Fiſchen u. 
3655,DE-RAR,322,32,"Jagen erwerben, ganz wohl. "
3656,DE-RAR,322,32,ieſer Gries iſt ihr Mund⸗ 
3657,DE-RAR,322,32,"vorrath auf der Reiſe, den "
3658,DE-RAR,322,32,ſie in einem ledernen Saͤck⸗ 
3659,DE-RAR,322,32,lein bey ſich tragen. Wenn 
3660,DE-RAR,322,32,"ſich der Hunger anmeldet, "
3661,DE-RAR,322,32,"werfen ſie, ſo viel man 2 oder "
3662,DE-RAR,322,32,zmal mit 3 Fingern faſſen 
3663,DE-RAR,322,32,"kann, in eine halbe Kuͤrbis⸗ "
3664,DE-RAR,322,32,"ſchaale, gieſſen Waſſer dar⸗ "
3665,DE-RAR,322,32,"auf, ruͤhren es wohl herum, "
3666,DE-RAR,322,32,"trinken es aus, und hiemit "
3667,DE-RAR,322,32,haben ſie auf einmal den 
3668,DE-RAR,322,32,Hunger und Durſt geſtillt. 
3669,DE-RAR,322,32,Becher. Ohne dieſen Vor⸗ 
3670,DE-RAR,322,32,rath entfernt ſich der Tara⸗ 
3671,DE-RAR,322,32,"humare nicht weit, gleich⸗ "
3672,DE-RAR,322,32,wie er feinen Bogen u. Koͤ⸗ 
3673,DE-RAR,322,32,"cher, und ein kleines Saͤck⸗ "
3674,DE-RAR,322,32,"lein allezeit bey ſich hat, in "
3675,DE-RAR,322,32,"welchem ein Feuerſtein, "
3676,DE-RAR,322,32,Stahl und Brennſchwamm 
3677,DE-RAR,322,32,"iſt: denn wo er uͤbernachtet, "
3679,DE-RAR,322,32,da muß er Feuer haben. 
3680,DE-RAR,322,32,Ich bemerke allhter noch 
3681,DE-RAR,322,32,folgende Stuͤcke: I) der Ta⸗ 
3682,DE-RAR,322,32,"rahumar achtet es nicht, "
3683,DE-RAR,322,32,wenn durch ſein Feuer ein 
3684,DE-RAR,322,32,"Brand im Graſe, oder in ei⸗ "
3685,DE-RAR,322,32,ner Waldung auf eine oder 
3686,DE-RAR,322,32,mehrere Meilen entſtehet. 
3687,DE-RAR,322,32,2) Er zuͤndet ſich auf eine 
3688,DE-RAR,322,32,ge⸗ 
3691,DE-RAR,322,32,geſchwinde Art das Feuer 
3692,DE-RAR,322,32,an. Er ſucht ſich nemlich ei⸗ 
3693,DE-RAR,322,32,"nen duͤrren, aber noch run⸗ "
3696,DE-RAR,322,32,"den Pferdmiſt, legt in deſſen "
3699,DE-RAR,322,32,Mitte einen glimmenden 
3700,DE-RAR,322,32,"Schwamm, bedeckt ihn mit "
3703,DE-RAR,322,32,"duͤrrem Graſe, und facht es "
3706,DE-RAR,323,33,"mit der Hand an, wodurch "
3707,DE-RAR,323,33,alsbald eine Flamme ent⸗ 
3708,DE-RAR,323,33,ſteht. Dieſen brennenden 
3709,DE-RAR,323,33,"Buſch wirft er auf die Erde, "
3710,DE-RAR,323,33,legt kleine duͤrre Aeſte dar⸗ 
3711,DE-RAR,323,33,"auf, und damit hat er Feuer. "
3712,DE-RAR,323,33,* auer te oft durch dergl. 
3713,DE-RAR,323,33,brennende Gegenden reu⸗ 
3714,DE-RAR,323,33,"ten, in welchen nicht ſo ſehr "
3715,DE-RAR,323,33,die in Aſche gelegten Baͤu⸗ 
3716,DE-RAR,323,33,"me, (denn das Holz wird "
3717,DE-RAR,323,33,"dort fuͤr nichts geachtet), als "
3718,DE-RAR,323,33,die Verwuͤſtung der Vieh⸗ 
3719,DE-RAR,323,33,weide zu bedauern war. 
3721,DE-RAR,323,33,"Groß, Eu ld. Größer, Gue- "
3722,DE-RAR,323,33,"lub. So groß, erlchuſ u. "
3723,DE-RAR,323,33,"Großvater, Cotto. Von Sei⸗ "
3726,DE-RAR,323,33,"ten des Vaters, Tare'a. Von "
3729,DE-RAR,323,33,"„ Seiten der Mutter, Suild, "
3732,DE-RAR,323,33,"rün, Pas sagueameke, Sie "
3735,DE-RAR,323,33,# agree oft gar das 
3736,DE-RAR,323,33,"- Grüne mit dem Blauen, und "
3737,DE-RAR,323,33,"ſagen auch :chiögameke, "
3740,DE-RAR,323,33,"ruͤßen, Tuguira. Nacuguita. "
3743,DE-RAR,323,33,Die Tarahumaren gruͤßen 
3744,DE-RAR,323,33,einander alſo: Diöfi mi cu- 
3745,DE-RAR,323,33,4 er Gott helfe oder ſtehe 
3746,DE-RAR,323,33,dir bey; worauf der andere 
3747,DE-RAR,323,33,"alſo antwortet: Diöli, mi "
3748,DE-RAR,323,33,"nachtetüjera, Gott vergelte "
3749,DE-RAR,323,33,es dir. 1 
3752,DE-RAR,323,33,"uͤrtel, Gaisma. "
3754,DE-RAR,323,33,"uͤrtlein, Naſſibula. "
3755,DE-RAR,323,33,"en Zela, galala, gans. "
3756,DE-RAR,323,33,"Schon gut, gaba, ganeba. "
3757,DE-RAR,323,33,"Beſſer, galsbs. Etwas beſ⸗ "
3758,DE-RAR,323,33,"ſer, galabe tleuigö. Am be: "
3759,DE-RAR,323,33,"ſten, igue ga, oder fo gut, "
3760,DE-RAR,323,33,"daß es nicht beſſer ſeyn Fan, "
3761,DE-RAR,323,33,Fals ta simega. a 
3764,DE-RAR,323,33,* 
3767,DE-RAR,323,33,Woͤrterbuch. 3323 
3770,DE-RAR,323,33,"aar, Kupäka, oder Rupala. "
3771,DE-RAR,323,33,"aben, Naiigue. ſ. Beſitzen. "
3772,DE-RAR,323,33,"abicht, Raugui. "
3773,DE-RAR,323,33,"acke, Tepuſdka. "
3774,DE-RAR,323,33,"acken, Tepula, depurä, "
3775,DE-RAR,323,33,"afen, Tichicoliii, "
3776,DE-RAR,323,33,"2 Rheheke, | N "
3777,DE-RAR,323,33,Hah | 0 
3778,DE-RAR,323,33,In jenen Gebirgen ſind 
3779,DE-RAR,323,33,ihrer ſehr viele. | 
3780,DE-RAR,323,33,"halb, Hälfte, Nalsrpa. "
3781,DE-RAR,323,33,"dals, Khutala. "
3783,DE-RAR,323,33,"alten, dafuͤr, Maje. "
3786,DE-RAR,323,33,"ammel, Pouguäca. f, Schaaf, "
3789,DE-RAR,323,33,"and, Seas. "
3791,DE-RAR,323,33,"Hanf, ſ. Flachs. "
3793,DE-RAR,323,33,"Sarnen, Sin; nis "
3795,DE-RAR,323,33,"Hart, Peguämeke. Es ift hart, "
3797,DE-RAR,323,33,“ Pegua. Das iſt ſehr hart: 
3798,DE-RAR,323,33,iche !gue p:guäm.k uceu. 
3799,DE-RAR,323,33,Von pegua haben die Tepe⸗ 
3800,DE-RAR,323,33,guanen ihren Namen: eine 
3801,DE-RAR,324,34,"wilde, aufruͤhriſche und noch "
3802,DE-RAR,324,34,immer widerſpenſtige Nati⸗ 
3803,DE-RAR,324,34,"on, welche mit unſern Ta⸗ "
3804,DE-RAR,324,34,rahumaren granzet. Sie 
3805,DE-RAR,324,34,555 etliche aus den Miſ⸗ 
3806,DE-RAR,324,34,ionarien und viele Spanier 
3809,DE-RAR,324,34,getoͤdtet. Ihr Name deutet 
3812,DE-RAR,324,34,"ihren Charakter an, denn "
3814,DE-RAR,324,34,Tepeguane heißt faſt ſo viel 
3815,DE-RAR,324,34,als ſteinharte Leute. 
3816,DE-RAR,324,34,"Härten, Igueruje, "
3817,DE-RAR,324,34,"Haſe, Tichärgje, „ "
3818,DE-RAR,324,34,"e Tkitsiki, Satiruje. "
3821,DE-RAR,324,34,"daue, Hacke, Nachpigualeke. "
3824,DE-RAR,324,34,"Hauen, Tepuiä, tepura, ſikä. "
3827,DE-RAR,324,34,"Gehauen, ſikirügameke. "
3830,DE-RAR,324,34,"aupt, Mola. "
3831,DE-RAR,324,34,"aus, Bechteke. Geh nach "
3832,DE-RAR,324,34,"Haus, Beccù, oder cul. mi. "
3833,DE-RAR,324,34,"aͤusgen, Caliki, ſ. Bauen. "
3834,DE-RAR,324,34,"haut, Guit'chila, "
3836,DE-RAR,324,34,"eften, Chäva, "
3839,DE-RAR,324,34,"Heide, Ta pagotügamekke. d. i. "
3842,DE-RAR,324,34,Ungetauft. 
3843,DE-RAR,324,34,"1 Heil, "
3846,DE-RAR,324,34,"n, indianiſcher, Tfchivi. "
3849,DE-RAR,324,34,324 
3852,DE-RAR,324,34,"Heil, Ganileliki. "
3855,DE-RAR,324,34,"Heilend, heilfam, Ogue. Oga- "
3858,DE-RAR,324,34,jameke. 
3860,DE-RAR,324,34,"Heiß, Baſſujameke, oder igué "
3861,DE-RAR,324,34,"rachragameke- Es iſt heiß, "
3862,DE-RAR,324,34,Racha. 2. 885 
3864,DE-RAR,324,34,"Heiſſen, Namen haben, Regus, "
3865,DE-RAR,324,34,oder regucke z. B. wie heißt 
3866,DE-RAR,324,34,du Aartchı mü regueke? Ich 
3868,DE-RAR,324,34,"heiß Johan, ſuda ns regueke. "
3870,DE-RAR,324,34,"Heitern, es heitert ſich, Tajena. "
3872,DE-RAR,324,34,"Helfen, Cugui. 5 "
3874,DE-RAR,324,34,"Helfer, Cuguismeke. "
3876,DE-RAR,324,34,"Hell, es wird hell, Tajenaba. "
3878,DE-RAR,324,34,"Henne, Toroli. g "
3880,DE-RAR,324,34,"Her, Ca, Guaca, kind, vakinä. "
3882,DE-RAR,324,34,"Herabfallen, Niſehigò. "
3884,DE-RAR,324,34,"Herausgehen, Matlchi ne ſimi. "
3886,DE-RAR,324,34,"Herbergen, Bechts. "
3887,DE-RAR,324,34,"erbeyrufen, Baje oder bejenu- "
3888,DE-RAR,324,34,"le. Herbeygerufen, Bajeliruk. "
3890,DE-RAR,324,34,"Herbeytreten, Nagua, oder "
3893,DE-RAR,324,34,amulipi mè ſimi. 
3896,DE-RAR,324,34,"Herbringen, To. Hergebracht "
3899,DE-RAR,324,34,Törugameke. 
3900,DE-RAR,324,34,"Hernach, Guerachpèco; als ob "
3901,DE-RAR,324,34,"gefagt wuͤrde, pugue rach- "
3902,DE-RAR,324,34,peco. 
3903,DE-RAR,324,34,Guitlöco. 
3904,DE-RAR,324,34,Herr. Von einem gebietenden 
3905,DE-RAR,324,34,"Herrn, (Dynaſten) haben "
3906,DE-RAR,324,34,die Tarahumaren keinen 
3907,DE-RAR,324,34,Begriff. Bey den Mexika⸗ 
3908,DE-RAR,324,34,nern aber heiſſen ſie Calsike. 
3909,DE-RAR,324,34,"Herrſchen, Seh. "
3910,DE-RAR,324,34,"Herrſcher, Seliameke, Alſo nen: "
3911,DE-RAR,324,34,nen die Tarahumaren ihren 
3912,DE-RAR,324,34,Dorfrichter. 
3913,DE-RAR,324,34,"Hertragen, Tö. Trag es "
3916,DE-RAR,324,34,— 
3919,DE-RAR,324,34,"her, "
3920,DE-RAR,324,34,"Ca ıö, oder guacatd. a "
3923,DE-RAR,324,34,"Heruͤber, Vakina. "
3926,DE-RAR,324,34,"Herumgehen, Nolre. 5 "
3927,DE-RAR,324,34,"Herz, Sulala, Im Herzen, Su- "
3928,DE-RAR,324,34,latlchie 
3931,DE-RAR,324,34,"Herzunahen, f. herbeytreten. "
3934,DE-RAR,324,34,"Warte ein wenig, "
3937,DE-RAR,324,34,Deutſch⸗Tarahumariſches 
3940,DE-RAR,324,34,"Heulen, Nslagui. "
3941,DE-RAR,324,34,"Heurath, Tichapirügelilä. "
3942,DE-RAR,324,34,"Heurathen, einen Mann neh⸗ "
3943,DE-RAR,324,34,"men, Tehöje tichapi. Ein "
3944,DE-RAR,324,34,"Weib nehmen, wu ü tfchapı. "
3945,DE-RAR,324,34,Daher nannten ſie in der 
3947,DE-RAR,324,34,Kirche das Eheverloͤbniß 
3948,DE-RAR,324,34,alſo: Tehöje muki tichapiru- 
3949,DE-RAR,324,34,jehia. 
3951,DE-RAR,324,34,"Heut, Hipeba. Von heute an, "
3952,DE-RAR,324,34,Hipe hoinela. 
3954,DE-RAR,324,34,"Hie, ſ. hier. "
3956,DE-RAR,324,34,"Hiedurch, La. "
3958,DE-RAR,324,34,"Hier, be oder hena ibe. Von "
3959,DE-RAR,324,34,"hier, guana. Von hier bis "
3960,DE-RAR,324,34,"dorthin, Ide boineſa. "
3962,DE-RAR,325,35,Himmel. Sie haben kein ei⸗ 
3963,DE-RAR,325,35,"genes Wort dazu, ſie ſagen "
3964,DE-RAR,325,35,"aber, guamĩ repa, oder guami "
3965,DE-RAR,325,35,"reguiki, oder reregatſchi. "
3967,DE-RAR,325,35,"Hinab, Tele. Telégons. "
3969,DE-RAR,325,35,"Hinabſchlingen, Guagus. "
3971,DE-RAR,325,35,"Hinabſteigen, Tele Ami. "
3973,DE-RAR,325,35,"Hinauf, Regui. "
3975,DE-RAR,325,35,"Hinaufſteigen, Tepa ne ſimi. "
3977,DE-RAR,325,35,"Hinaus, Matſchf. Dieſes "
3978,DE-RAR,325,35,Wortes matlebi gebrauchen 
3979,DE-RAR,325,35,ſich die Tarahumaren auf 
3980,DE-RAR,325,35,verſchiedene Arten. Es heiſt 
3981,DE-RAR,325,35,bey ihnen auch ſehen u. wi 
3982,DE-RAR,325,35,"ſen, z. B. Tane matſchi, i "
3984,DE-RAR,325,35,"ſehe, oder ich weiß es nicht. "
3986,DE-RAR,325,35,"Hinausgehen, Matichi ne ſimi. "
3988,DE-RAR,325,35,"Hinaus jagen, hinauswerfen, "
3989,DE-RAR,325,35,Matſchina. 8 5 
3991,DE-RAR,325,35,"Hineintragen, Tepatfä né to. "
3993,DE-RAR,325,35,"Hineinwerfen, Tepatä ne "
3994,DE-RAR,325,35,tichaä 3 
3996,DE-RAR,325,35,"von Hinnen, Guana. Seguji, "
3998,DE-RAR,325,35,"Hinuͤber, Paugud. | "
4000,DE-RAR,325,35,"inunter, Tele. Telegona. ° "
4001,DE-RAR,325,35,"inweg, Seguin. "
4003,DE-RAR,325,35,"Hinwegreiſſen, Tfchapi. "
4005,DE-RAR,325,35,"inwegtragen, P Hinweg. "
4006,DE-RAR,325,35,"getragen, Parügame ke. "
4009,DE-RAR,325,35,Hin⸗ 
4012,DE-RAR,325,35,Wörterbuch. 
4015,DE-RAR,325,35,"Hinzugehen, Nagug. Amulipi "
4016,DE-RAR,325,35,ne lidl. N 
4019,DE-RAR,325,35,"Hirſch, Büra. f Reh. "
4020,DE-RAR,325,35,"Hobeln, Mafisi, Es muß ge⸗ "
4021,DE-RAR,325,35,"hobelt werden, Matlisipos, "
4022,DE-RAR,325,35,"Hoch, ‚Tepä, Repa. Höher, Te- "
4024,DE-RAR,325,35,pb. 
4027,DE-RAR,325,35,"Höch Tfchapirügelila, "
4028,DE-RAR,325,35,"öhle, Ted. "
4029,DE-RAR,325,35,Hoffen. Man hat kein eigenes 
4030,DE-RAR,325,35,"Wort, ſondern man ſagt: "
4031,DE-RAR,325,35,"puguèe, erwarten. "
4032,DE-RAR,325,35,Pole Hötuke. 
4033,DE-RAR,325,35,"ölle, Weil ſie kein eigentli "
4036,DE-RAR,325,35,"ches Wort dafuͤr haben, ſo "
4039,DE-RAR,325,35,gebraucht man ſich einer 
4040,DE-RAR,325,35,"Ammſchreibung, a guamj "
4041,DE-RAR,325,35,"tele, mapü diaplosi, weit "
4042,DE-RAR,325,35,"unten, wo der Teufel iſt; "
4043,DE-RAR,325,35,oder: mapü guelä maikj 
4044,DE-RAR,325,35,"hüccu, wo das große Feuer "
4047,DE-RAR,325,35,1 . 2 . 
4048,DE-RAR,325,35,"Holz, Cusiki, Breſiholz, Küſſu. "
4049,DE-RAR,325,35,"Hoͤlzern, Cusigameke, "
4050,DE-RAR,325,35,"Hoͤren, Kake. n "
4051,DE-RAR,325,35,"Horn, Auguäca. "
4052,DE-RAR,325,35,"Hüte, Reguiguiki, "
4053,DE-RAR,325,35,"Huͤlfe, Cugnila. | "
